project_id,sov_line_id,material_total_cost,estimated_material_cost,material_overrun_ratio
PRJ-2019-083,PRJ-2019-083-SOV-14,0.0,99900,0.0
PRJ-2019-083,PRJ-2019-083-SOV-15,0.0,39700,0.0
PRJ-2019-084,PRJ-2019-084-SOV-01,0.0,160200,0.0
PRJ-2019-084,PRJ-2019-084-SOV-02,0.0,42400,0.0
PRJ-2019-084,PRJ-2019-084-SOV-03,264514.45999999996,248600,1.064
PRJ-2019-084,PRJ-2019-084-SOV-04,264822.68,248900,1.064
PRJ-2019-084,PRJ-2019-084-SOV-05,193112.58000000002,181500,1.064
PRJ-2019-084,PRJ-2019-084-SOV-06,114141.87,107300,1.064
PRJ-2019-084,PRJ-2019-084-SOV-07,916185.29,0,2.0
PRJ-2019-084,PRJ-2019-084-SOV-08,440420.26,0,2.0
PRJ-2019-084,PRJ-2019-084-SOV-09,387678.70999999996,0,2.0
PRJ-2019-084,PRJ-2019-084-SOV-10,167400.26,157300,1.064
PRJ-2019-084,PRJ-2019-084-SOV-11,95240.27,89500,1.064
PRJ-2019-084,PRJ-2019-084-SOV-12,88036.48,0,2.0
PRJ-2019-084,PRJ-2019-084-SOV-13,0.0,0,0.0
PRJ-2019-084,PRJ-2019-084-SOV-14,0.0,58900,0.0
PRJ-2019-084,PRJ-2019-084-SOV-15,0.0,43100,0.0
PRJ-2019-085,PRJ-2019-085-SOV-01,0.0,179700,0.0
PRJ-2019-085,PRJ-2019-085-SOV-02,0.0,60400,0.0
PRJ-2019-085,PRJ-2019-085-SOV-03,284254.0,267500,1.063
PRJ-2019-085,PRJ-2019-085-SOV-04,295092.72,277700,1.063
PRJ-2019-085,PRJ-2019-085-SOV-05,264720.81,249100,1.063
PRJ-2019-085,PRJ-2019-085-SOV-06,101701.94,95700,1.063
PRJ-2019-085,PRJ-2019-085-SOV-07,582019.0299999999,0,2.0
PRJ-2019-085,PRJ-2019-085-SOV-08,408665.04000000004,0,2.0
PRJ-2019-085,PRJ-2019-085-SOV-09,455253.0,0,2.0
PRJ-2019-085,PRJ-2019-085-SOV-10,143318.1,134900,1.062
PRJ-2019-085,PRJ-2019-085-SOV-11,93286.13,87800,1.062
PRJ-2019-085,PRJ-2019-085-SOV-12,98213.32,0,2.0
PRJ-2019-085,PRJ-2019-085-SOV-13,0.0,0,0.0
PRJ-2019-085,PRJ-2019-085-SOV-14,0.0,68000,0.0
PRJ-2019-085,PRJ-2019-085-SOV-15,0.0,26800,0.0
PRJ-2019-086,PRJ-2019-086-SOV-01,0.0,326300,0.0
PRJ-2019-086,PRJ-2019-086-SOV-02,0.0,192000,0.0
PRJ-2019-086,PRJ-2019-086-SOV-03,546300.86,560100,0.975
PRJ-2019-086,PRJ-2019-086-SOV-04,520354.14,533500,0.975
PRJ-2019-086,PRJ-2019-086-SOV-05,556209.9299999999,570200,0.975
PRJ-2019-086,PRJ-2019-086-SOV-06,360735.8,369800,0.975
PRJ-2019-086,PRJ-2019-086-SOV-07,1598613.8599999999,0,2.0
PRJ-2019-086,PRJ-2019-086-SOV-08,1456314.3900000001,0,2.0
PRJ-2019-086,PRJ-2019-086-SOV-09,964503.38,0,2.0
PRJ-2019-086,PRJ-2019-086-SOV-10,508491.92,521300,0.975
PRJ-2019-086,PRJ-2019-086-SOV-11,207672.05,212900,0.975
PRJ-2019-086,PRJ-2019-086-SOV-12,251653.66999999998,0,2.0
PRJ-2019-086,PRJ-2019-086-SOV-13,0.0,0,0.0
PRJ-2019-086,PRJ-2019-086-SOV-14,0.0,115800,0.0
PRJ-2019-086,PRJ-2019-086-SOV-15,0.0,68000,0.0
PRJ-2019-087,PRJ-2019-087-SOV-01,0.0,402100,0.0
PRJ-2019-087,PRJ-2019-087-SOV-02,0.0,154400,0.0
PRJ-2019-087,PRJ-2019-087-SOV-03,1053874.25,996400,1.058
PRJ-2019-087,PRJ-2019-087-SOV-04,1273636.92,1204100,1.058
PRJ-2019-087,PRJ-2019-087-SOV-05,856123.75,809400,1.058
PRJ-2019-087,PRJ-2019-087-SOV-06,431116.43,407600,1.058
PRJ-2019-087,PRJ-2019-087-SOV-07,1957924.14,0,2.0
PRJ-2019-087,PRJ-2019-087-SOV-08,1528582.56,0,2.0
PRJ-2019-087,PRJ-2019-087-SOV-09,1714301.17,0,2.0
PRJ-2019-087,PRJ-2019-087-SOV-10,843931.57,797900,1.058
PRJ-2019-087,PRJ-2019-087-SOV-11,225803.29,213400,1.058
PRJ-2019-087,PRJ-2019-087-SOV-12,318840.29000000004,0,2.0
PRJ-2019-087,PRJ-2019-087-SOV-13,0.0,0,0.0
PRJ-2019-087,PRJ-2019-087-SOV-14,0.0,206100,0.0
PRJ-2019-087,PRJ-2019-087-SOV-15,0.0,143300,0.0
PRJ-2019-088,PRJ-2019-088-SOV-01,0.0,199500,0.0
PRJ-2019-088,PRJ-2019-088-SOV-02,0.0,108100,0.0
PRJ-2019-088,PRJ-2019-088-SOV-03,227754.36,231500,0.984
PRJ-2019-088,PRJ-2019-088-SOV-04,457931.53,465500,0.984
PRJ-2019-088,PRJ-2019-088-SOV-05,273093.83999999997,277600,0.984
PRJ-2019-088,PRJ-2019-088-SOV-06,158999.9,161600,0.984
PRJ-2019-088,PRJ-2019-088-SOV-07,1020659.43,0,2.0
PRJ-2019-088,PRJ-2019-088-SOV-08,844377.23,0,2.0
PRJ-2019-088,PRJ-2019-088-SOV-09,460520.99,0,2.0
PRJ-2019-088,PRJ-2019-088-SOV-10,231446.1,235300,0.984
PRJ-2019-088,PRJ-2019-088-SOV-11,113674.03,115500,0.984
PRJ-2019-088,PRJ-2019-088-SOV-12,182457.83000000002,0,2.0
PRJ-2019-088,PRJ-2019-088-SOV-13,0.0,0,0.0
PRJ-2019-088,PRJ-2019-088-SOV-14,0.0,63500,0.0
PRJ-2019-088,PRJ-2019-088-SOV-15,0.0,52300,0.0
PRJ-2019-089,PRJ-2019-089-SOV-01,0.0,200800,0.0
PRJ-2019-089,PRJ-2019-089-SOV-02,0.0,104800,0.0
PRJ-2019-089,PRJ-2019-089-SOV-03,422066.37,384700,1.097
PRJ-2019-089,PRJ-2019-089-SOV-04,406251.68,370300,1.097
PRJ-2019-089,PRJ-2019-089-SOV-05,286511.1,261100,1.097
PRJ-2019-089,PRJ-2019-089-SOV-06,136121.17,124000,1.098
PRJ-2019-089,PRJ-2019-089-SOV-07,1708390.07,0,2.0
PRJ-2019-089,PRJ-2019-089-SOV-08,1177465.03,0,2.0
PRJ-2019-089,PRJ-2019-089-SOV-09,822737.4199999999,0,2.0
PRJ-2019-089,PRJ-2019-089-SOV-10,269067.92000000004,245200,1.097
PRJ-2019-089,PRJ-2019-089-SOV-11,191779.69,174800,1.097
PRJ-2019-089,PRJ-2019-089-SOV-12,183228.7,0,2.0
PRJ-2019-089,PRJ-2019-089-SOV-13,0.0,0,0.0
PRJ-2019-089,PRJ-2019-089-SOV-14,0.0,74700,0.0
PRJ-2019-089,PRJ-2019-089-SOV-15,0.0,61200,0.0
PRJ-2019-090,PRJ-2019-090-SOV-01,0.0,99100,0.0
PRJ-2019-090,PRJ-2019-090-SOV-02,0.0,19600,0.0
PRJ-2019-090,PRJ-2019-090-SOV-03,95917.06999999999,86400,1.11
PRJ-2019-090,PRJ-2019-090-SOV-04,138640.87,124900,1.11
PRJ-2019-090,PRJ-2019-090-SOV-05,135030.55,121700,1.11
PRJ-2019-090,PRJ-2019-090-SOV-06,46705.55,42100,1.109
PRJ-2019-090,PRJ-2019-090-SOV-07,349111.01,0,2.0
PRJ-2019-090,PRJ-2019-090-SOV-08,268863.63,0,2.0
PRJ-2019-090,PRJ-2019-090-SOV-09,205539.6,0,2.0
PRJ-2019-090,PRJ-2019-090-SOV-10,75746.35,68200,1.111
PRJ-2019-090,PRJ-2019-090-SOV-11,63320.49,57000,1.111
PRJ-2019-090,PRJ-2019-090-SOV-12,60724.69,0,2.0
PRJ-2019-090,PRJ-2019-090-SOV-13,0.0,0,0.0
PRJ-2019-090,PRJ-2019-090-SOV-14,0.0,26600,0.0
PRJ-2019-090,PRJ-2019-090-SOV-15,0.0,18100,0.0
PRJ-2019-091,PRJ-2019-091-SOV-01,0.0,804800,0.0
PRJ-2019-091,PRJ-2019-091-SOV-02,0.0,338000,0.0
PRJ-2019-091,PRJ-2019-091-SOV-03,1560897.39,1465000,1.065
PRJ-2019-091,PRJ-2019-091-SOV-04,1622338.06,1522700,1.065
PRJ-2019-091,PRJ-2019-091-SOV-05,1134468.4100000001,1064800,1.065
PRJ-2019-091,PRJ-2019-091-SOV-06,517135.55,485300,1.066
PRJ-2019-091,PRJ-2019-091-SOV-07,3107163.9,0,2.0
PRJ-2019-091,PRJ-2019-091-SOV-08,3281233.51,0,2.0
PRJ-2019-091,PRJ-2019-091-SOV-09,2196192.28,0,2.0
PRJ-2019-091,PRJ-2019-091-SOV-10,712648.6,668800,1.066
PRJ-2019-091,PRJ-2019-091-SOV-11,659464.1100000001,618900,1.066
PRJ-2019-091,PRJ-2019-091-SOV-12,710547.02,0,2.0
PRJ-2019-091,PRJ-2019-091-SOV-13,0.0,0,0.0
PRJ-2019-091,PRJ-2019-091-SOV-14,0.0,262900,0.0
PRJ-2019-091,PRJ-2019-091-SOV-15,0.0,225200,0.0
PRJ-2019-092,PRJ-2019-092-SOV-01,0.0,284300,0.0
PRJ-2019-092,PRJ-2019-092-SOV-02,0.0,122200,0.0
PRJ-2019-092,PRJ-2019-092-SOV-03,661357.2000000001,618000,1.07
PRJ-2019-092,PRJ-2019-092-SOV-04,464425.9,433900,1.07
PRJ-2019-092,PRJ-2019-092-SOV-05,520884.23,486700,1.07
PRJ-2019-092,PRJ-2019-092-SOV-06,261685.38,244500,1.07
PRJ-2019-092,PRJ-2019-092-SOV-07,1677384.45,0,2.0
PRJ-2019-092,PRJ-2019-092-SOV-08,1048553.31,0,2.0
PRJ-2019-092,PRJ-2019-092-SOV-09,735855.53,0,2.0
PRJ-2019-092,PRJ-2019-092-SOV-10,348476.61,325600,1.07
PRJ-2019-092,PRJ-2019-092-SOV-11,134737.51,125900,1.07
PRJ-2019-092,PRJ-2019-092-SOV-12,257577.28,0,2.0
PRJ-2019-092,PRJ-2019-092-SOV-13,0.0,0,0.0
PRJ-2019-092,PRJ-2019-092-SOV-14,0.0,122000,0.0
PRJ-2019-092,PRJ-2019-092-SOV-15,0.0,66000,0.0
PRJ-2019-093,PRJ-2019-093-SOV-01,0.0,314700,0.0
PRJ-2019-093,PRJ-2019-093-SOV-02,0.0,108500,0.0
PRJ-2019-093,PRJ-2019-093-SOV-03,251612.25,234000,1.075
PRJ-2019-093,PRJ-2019-093-SOV-04,346129.13999999996,321900,1.075
PRJ-2019-093,PRJ-2019-093-SOV-05,371735.33999999997,345700,1.075
PRJ-2019-093,PRJ-2019-093-SOV-06,240184.48,223400,1.075
PRJ-2019-093,PRJ-2019-093-SOV-07,1191433.6099999999,0,2.0
PRJ-2019-093,PRJ-2019-093-SOV-08,907935.8300000001,0,2.0
PRJ-2019-093,PRJ-2019-093-SOV-09,524323.62,0,2.0
PRJ-2019-093,PRJ-2019-093-SOV-10,183969.99,171100,1.075
PRJ-2019-093,PRJ-2019-093-SOV-11,85657.93000000001,79600,1.076
PRJ-2019-093,PRJ-2019-093-SOV-12,146790.44,0,2.0
PRJ-2019-093,PRJ-2019-093-SOV-13,0.0,0,0.0
PRJ-2019-093,PRJ-2019-093-SOV-14,0.0,65100,0.0
PRJ-2019-093,PRJ-2019-093-SOV-15,0.0,53900,0.0
PRJ-2019-094,PRJ-2019-094-SOV-01,0.0,520400,0.0
PRJ-2019-094,PRJ-2019-094-SOV-02,0.0,178700,0.0
PRJ-2019-094,PRJ-2019-094-SOV-03,968472.12,998400,0.97
PRJ-2019-094,PRJ-2019-094-SOV-04,808912.39,833900,0.97
PRJ-2019-094,PRJ-2019-094-SOV-05,743206.2,766200,0.97
PRJ-2019-094,PRJ-2019-094-SOV-06,384113.02,396000,0.97
PRJ-2019-094,PRJ-2019-094-SOV-07,2174140.02,0,2.0
PRJ-2019-094,PRJ-2019-094-SOV-08,1949810.68,0,2.0
PRJ-2019-094,PRJ-2019-094-SOV-09,1498853.61,0,2.0
PRJ-2019-094,PRJ-2019-094-SOV-10,446435.55,460200,0.97
PRJ-2019-094,PRJ-2019-094-SOV-11,330681.54,340900,0.97
PRJ-2019-094,PRJ-2019-094-SOV-12,384898.45,0,2.0
PRJ-2019-094,PRJ-2019-094-SOV-13,0.0,0,0.0
PRJ-2019-094,PRJ-2019-094-SOV-14,0.0,226200,0.0
PRJ-2019-094,PRJ-2019-094-SOV-15,0.0,130900,0.0
PRJ-2019-095,PRJ-2019-095-SOV-01,0.0,236000,0.0
PRJ-2019-095,PRJ-2019-095-SOV-02,0.0,80500,0.0
PRJ-2019-095,PRJ-2019-095-SOV-03,405918.87,395700,1.026
PRJ-2019-095,PRJ-2019-095-SOV-04,362017.62,352900,1.026
PRJ-2019-095,PRJ-2019-095-SOV-05,375143.69999999995,365700,1.026
PRJ-2019-095,PRJ-2019-095-SOV-06,168321.84,164100,1.026
PRJ-2019-095,PRJ-2019-095-SOV-07,1228395.2,0,2.0
PRJ-2019-095,PRJ-2019-095-SOV-08,938573.06,0,2.0
PRJ-2019-095,PRJ-2019-095-SOV-09,523512.92000000004,0,2.0
PRJ-2019-095,PRJ-2019-095-SOV-10,206969.7,201700,1.026
PRJ-2019-095,PRJ-2019-095-SOV-11,151337.03000000003,147500,1.026
PRJ-2019-095,PRJ-2019-095-SOV-12,226260.83000000002,0,2.0
PRJ-2019-095,PRJ-2019-095-SOV-13,0.0,0,0.0
PRJ-2019-095,PRJ-2019-095-SOV-14,0.0,127600,0.0
PRJ-2019-095,PRJ-2019-095-SOV-15,0.0,51000,0.0
PRJ-2019-096,PRJ-2019-096-SOV-01,0.0,245400,0.0
PRJ-2019-096,PRJ-2019-096-SOV-02,0.0,107500,0.0
PRJ-2019-096,PRJ-2019-096-SOV-03,272474.78,255300,1.067
PRJ-2019-096,PRJ-2019-096-SOV-04,404537.34,379000,1.067
PRJ-2019-096,PRJ-2019-096-SOV-05,398466.56,373300,1.067
PRJ-2019-096,PRJ-2019-096-SOV-06,143714.2,134600,1.068
PRJ-2019-096,PRJ-2019-096-SOV-07,1064335.66,0,2.0
PRJ-2019-096,PRJ-2019-096-SOV-08,725593.3500000001,0,2.0
PRJ-2019-096,PRJ-2019-096-SOV-09,610535.47,0,2.0
PRJ-2019-096,PRJ-2019-096-SOV-10,177596.63,166400,1.067
PRJ-2019-096,PRJ-2019-096-SOV-11,185291.73,173600,1.067
PRJ-2019-096,PRJ-2019-096-SOV-12,149693.98,0,2.0
PRJ-2019-096,PRJ-2019-096-SOV-13,0.0,0,0.0
PRJ-2019-096,PRJ-2019-096-SOV-14,0.0,58800,0.0
PRJ-2019-096,PRJ-2019-096-SOV-15,0.0,70500,0.0
PRJ-2019-097,PRJ-2019-097-SOV-01,0.0,228000,0.0
PRJ-2019-097,PRJ-2019-097-SOV-02,0.0,62600,0.0
PRJ-2019-097,PRJ-2019-097-SOV-03,247036.72,247400,0.999
PRJ-2019-097,PRJ-2019-097-SOV-04,310725.65,311200,0.998
PRJ-2019-097,PRJ-2019-097-SOV-05,283962.76,284400,0.998
PRJ-2019-097,PRJ-2019-097-SOV-06,175713.16,176000,0.998
PRJ-2019-097,PRJ-2019-097-SOV-07,1006759.06,0,2.0
PRJ-2019-097,PRJ-2019-097-SOV-08,521078.97,0,2.0
PRJ-2019-097,PRJ-2019-097-SOV-09,494285.07,0,2.0
PRJ-2019-097,PRJ-2019-097-SOV-10,201884.69,202200,0.998
PRJ-2019-097,PRJ-2019-097-SOV-11,100749.94,100900,0.999
PRJ-2019-097,PRJ-2019-097-SOV-12,154623.71,0,2.0
PRJ-2019-097,PRJ-2019-097-SOV-13,0.0,0,0.0
PRJ-2019-097,PRJ-2019-097-SOV-14,0.0,45800,0.0
PRJ-2019-097,PRJ-2019-097-SOV-15,0.0,46400,0.0
PRJ-2019-098,PRJ-2019-098-SOV-01,0.0,165600,0.0
PRJ-2019-098,PRJ-2019-098-SOV-02,0.0,63800,0.0
PRJ-2019-098,PRJ-2019-098-SOV-03,170269.05,178300,0.955
PRJ-2019-098,PRJ-2019-098-SOV-04,280811.84,294200,0.954
PRJ-2019-098,PRJ-2019-098-SOV-05,249572.77000000002,261400,0.955
PRJ-2019-098,PRJ-2019-098-SOV-06,138036.75,144600,0.955
PRJ-2019-098,PRJ-2019-098-SOV-07,724282.4099999999,0,2.0
PRJ-2019-098,PRJ-2019-098-SOV-08,429195.5,0,2.0
PRJ-2019-098,PRJ-2019-098-SOV-09,378642.64,0,2.0
PRJ-2019-098,PRJ-2019-098-SOV-10,153540.01,160800,0.955
PRJ-2019-098,PRJ-2019-098-SOV-11,112713.62,118000,0.955
PRJ-2019-098,PRJ-2019-098-SOV-12,72835.54,0,2.0
PRJ-2019-098,PRJ-2019-098-SOV-13,0.0,0,0.0
PRJ-2019-098,PRJ-2019-098-SOV-14,0.0,62600,0.0
PRJ-2019-098,PRJ-2019-098-SOV-15,0.0,31300,0.0
PRJ-2019-099,PRJ-2019-099-SOV-01,0.0,241400,0.0
PRJ-2019-099,PRJ-2019-099-SOV-02,0.0,103100,0.0
PRJ-2019-099,PRJ-2019-099-SOV-03,341231.41000000003,322000,1.06
PRJ-2019-099,PRJ-2019-099-SOV-04,392085.49,369900,1.06
PRJ-2019-099,PRJ-2019-099-SOV-05,271595.09,256200,1.06
PRJ-2019-099,PRJ-2019-099-SOV-06,284519.35,268400,1.06
PRJ-2019-099,PRJ-2019-099-SOV-07,1013517.41,0,2.0
PRJ-2019-099,PRJ-2019-099-SOV-08,1071134.62,0,2.0
PRJ-2019-099,PRJ-2019-099-SOV-09,532772.17,0,2.0
PRJ-2019-099,PRJ-2019-099-SOV-10,243526.68,229800,1.06
PRJ-2019-099,PRJ-2019-099-SOV-11,188477.78999999998,177800,1.06
PRJ-2019-099,PRJ-2019-099-SOV-12,136752.7,0,2.0
PRJ-2019-099,PRJ-2019-099-SOV-13,0.0,0,0.0
PRJ-2019-099,PRJ-2019-099-SOV-14,0.0,83200,0.0
PRJ-2019-099,PRJ-2019-099-SOV-15,0.0,52000,0.0
PRJ-2019-100,PRJ-2019-100-SOV-01,0.0,166300,0.0
PRJ-2019-100,PRJ-2019-100-SOV-02,0.0,49300,0.0
PRJ-2019-100,PRJ-2019-100-SOV-03,148270.33000000002,143800,1.031
PRJ-2019-100,PRJ-2019-100-SOV-04,261935.6,254100,1.031
PRJ-2019-100,PRJ-2019-100-SOV-05,244225.13,236900,1.031
PRJ-2019-100,PRJ-2019-100-SOV-06,70435.34,68300,1.031
PRJ-2019-100,PRJ-2019-100-SOV-07,613584.75,0,2.0
PRJ-2019-100,PRJ-2019-100-SOV-08,450447.26,0,2.0
PRJ-2019-100,PRJ-2019-100-SOV-09,294108.22000000003,0,2.0
PRJ-2019-100,PRJ-2019-100-SOV-10,133657.8,129600,1.031
PRJ-2019-100,PRJ-2019-100-SOV-11,100274.76999999999,97200,1.032
PRJ-2019-100,PRJ-2019-100-SOV-12,90956.31999999999,0,2.0
PRJ-2019-100,PRJ-2019-100-SOV-13,0.0,0,0.0
PRJ-2019-100,PRJ-2019-100-SOV-14,0.0,53400,0.0
PRJ-2019-100,PRJ-2019-100-SOV-15,0.0,32200,0.0
PRJ-2019-101,PRJ-2019-101-SOV-01,0.0,1337900,0.0
PRJ-2019-101,PRJ-2019-101-SOV-02,0.0,516600,0.0
PRJ-2019-101,PRJ-2019-101-SOV-03,1297233.85,1297100,1.0
PRJ-2019-101,PRJ-2019-101-SOV-04,2054702.17,2054600,1.0
PRJ-2019-101,PRJ-2019-101-SOV-05,1173829.24,1173700,1.0
PRJ-2019-101,PRJ-2019-101-SOV-06,736290.19,736200,1.0
PRJ-2019-101,PRJ-2019-101-SOV-07,4150365.32,0,2.0
PRJ-2019-101,PRJ-2019-101-SOV-08,3500519.54,0,2.0
PRJ-2019-101,PRJ-2019-101-SOV-09,2540384.04,0,2.0
PRJ-2019-101,PRJ-2019-101-SOV-10,1390981.8599999999,1390900,1.0
PRJ-2019-101,PRJ-2019-101-SOV-11,420023.65,420000,1.0
PRJ-2019-101,PRJ-2019-101-SOV-12,801247.45,0,2.0
PRJ-2019-101,PRJ-2019-101-SOV-13,0.0,0,0.0
PRJ-2019-101,PRJ-2019-101-SOV-14,0.0,251700,0.0
PRJ-2019-101,PRJ-2019-101-SOV-15,0.0,190100,0.0
PRJ-2019-102,PRJ-2019-102-SOV-01,0.0,1263100,0.0
PRJ-2019-102,PRJ-2019-102-SOV-02,0.0,263400,0.0
PRJ-2019-102,PRJ-2019-102-SOV-03,1658287.8,1693900,0.979
PRJ-2019-102,PRJ-2019-102-SOV-04,2392140.96,2443500,0.979
PRJ-2019-102,PRJ-2019-102-SOV-05,1379545.28,1409200,0.979
PRJ-2019-102,PRJ-2019-102-SOV-06,664643.23,678900,0.979
PRJ-2019-102,PRJ-2019-102-SOV-07,4793097.109999999,0,2.0
PRJ-2019-102,PRJ-2019-102-SOV-08,2439463.6399999997,0,2.0
PRJ-2019-102,PRJ-2019-102-SOV-09,2505695.8,0,2.0
PRJ-2019-102,PRJ-2019-102-SOV-10,1512762.15,1545300,0.979
PRJ-2019-102,PRJ-2019-102-SOV-11,899847.62,919200,0.979
PRJ-2019-102,PRJ-2019-102-SOV-12,617253.2899999999,0,2.0
PRJ-2019-102,PRJ-2019-102-SOV-13,0.0,0,0.0
PRJ-2019-102,PRJ-2019-102-SOV-14,0.0,340400,0.0
PRJ-2019-102,PRJ-2019-102-SOV-15,0.0,163000,0.0
PRJ-2019-103,PRJ-2019-103-SOV-01,0.0,120700,0.0
PRJ-2019-103,PRJ-2019-103-SOV-02,0.0,43600,0.0
PRJ-2019-103,PRJ-2019-103-SOV-03,166356.64,170900,0.973
PRJ-2019-103,PRJ-2019-103-SOV-04,270649.21,278200,0.973
PRJ-2019-103,PRJ-2019-103-SOV-05,149879.38,154000,0.973
PRJ-2019-103,PRJ-2019-103-SOV-06,91382.3,93900,0.973
PRJ-2019-103,PRJ-2019-103-SOV-07,597365.6900000001,0,2.0
PRJ-2019-103,PRJ-2019-103-SOV-08,459900.4,0,2.0
PRJ-2019-103,PRJ-2019-103-SOV-09,464833.91000000003,0,2.0
PRJ-2019-103,PRJ-2019-103-SOV-10,107358.21,110300,0.973
PRJ-2019-103,PRJ-2019-103-SOV-11,115904.97,119100,0.973
PRJ-2019-103,PRJ-2019-103-SOV-12,77468.6,0,2.0
PRJ-2019-103,PRJ-2019-103-SOV-13,0.0,0,0.0
PRJ-2019-103,PRJ-2019-103-SOV-14,0.0,45800,0.0
PRJ-2019-103,PRJ-2019-103-SOV-15,0.0,33400,0.0
PRJ-2019-104,PRJ-2019-104-SOV-01,0.0,476400,0.0
PRJ-2019-104,PRJ-2019-104-SOV-02,0.0,126500,0.0
PRJ-2019-104,PRJ-2019-104-SOV-03,411902.95,429800,0.958
PRJ-2019-104,PRJ-2019-104-SOV-04,527881.4,550900,0.958
PRJ-2019-104,PRJ-2019-104-SOV-05,498121.53,519800,0.958
PRJ-2019-104,PRJ-2019-104-SOV-06,324371.92,338500,0.958
PRJ-2019-104,PRJ-2019-104-SOV-07,1446721.0699999998,0,2.0
PRJ-2019-104,PRJ-2019-104-SOV-08,834681.78,0,2.0
PRJ-2019-104,PRJ-2019-104-SOV-09,791438.95,0,2.0
PRJ-2019-104,PRJ-2019-104-SOV-10,392533.57,409600,0.958
PRJ-2019-104,PRJ-2019-104-SOV-11,301118.72,314200,0.958
PRJ-2019-104,PRJ-2019-104-SOV-12,263523.71,0,2.0
PRJ-2019-104,PRJ-2019-104-SOV-13,0.0,0,0.0
PRJ-2019-104,PRJ-2019-104-SOV-14,0.0,153400,0.0
PRJ-2019-104,PRJ-2019-104-SOV-15,0.0,74700,0.0
PRJ-2019-105,PRJ-2019-105-SOV-01,0.0,339900,0.0
PRJ-2019-105,PRJ-2019-105-SOV-02,0.0,125500,0.0
PRJ-2019-105,PRJ-2019-105-SOV-03,437508.75,458200,0.955
PRJ-2019-105,PRJ-2019-105-SOV-04,647251.29,677900,0.955
PRJ-2019-105,PRJ-2019-105-SOV-05,382889.29,401000,0.955
PRJ-2019-105,PRJ-2019-105-SOV-06,287752.37,301400,0.955
PRJ-2019-105,PRJ-2019-105-SOV-07,1746380.3900000001,0,2.0
PRJ-2019-105,PRJ-2019-105-SOV-08,1343518.73,0,2.0
PRJ-2019-105,PRJ-2019-105-SOV-09,985303.09,0,2.0
PRJ-2019-105,PRJ-2019-105-SOV-10,393020.47,411600,0.955
PRJ-2019-105,PRJ-2019-105-SOV-11,199362.56,208800,0.955
PRJ-2019-105,PRJ-2019-105-SOV-12,270980.44,0,2.0
PRJ-2019-105,PRJ-2019-105-SOV-13,0.0,0,0.0
PRJ-2019-105,PRJ-2019-105-SOV-14,0.0,142000,0.0
PRJ-2019-105,PRJ-2019-105-SOV-15,0.0,76500,0.0
PRJ-2019-106,PRJ-2019-106-SOV-01,0.0,1275600,0.0
PRJ-2019-106,PRJ-2019-106-SOV-02,0.0,514600,0.0
PRJ-2019-106,PRJ-2019-106-SOV-03,1584162.48,1502800,1.054
PRJ-2019-106,PRJ-2019-106-SOV-04,1436421.73,1362600,1.054
PRJ-2019-106,PRJ-2019-106-SOV-05,2178002.07,2066100,1.054
PRJ-2019-106,PRJ-2019-106-SOV-06,781347.62,741200,1.054
PRJ-2019-106,PRJ-2019-106-SOV-07,5094595.37,0,2.0
PRJ-2019-106,PRJ-2019-106-SOV-08,4362042.62,0,2.0
PRJ-2019-106,PRJ-2019-106-SOV-09,3282011.49,0,2.0
PRJ-2019-106,PRJ-2019-106-SOV-10,1015213.53,963000,1.054
PRJ-2019-106,PRJ-2019-106-SOV-11,773379.84,733600,1.054
PRJ-2019-106,PRJ-2019-106-SOV-12,916855.61,0,2.0
PRJ-2019-106,PRJ-2019-106-SOV-13,0.0,0,0.0
PRJ-2019-106,PRJ-2019-106-SOV-14,0.0,371700,0.0
PRJ-2019-106,PRJ-2019-106-SOV-15,0.0,168500,0.0
PRJ-2019-107,PRJ-2019-107-SOV-01,0.0,378100,0.0
PRJ-2019-107,PRJ-2019-107-SOV-02,0.0,171300,0.0
PRJ-2019-107,PRJ-2019-107-SOV-03,571574.99,566700,1.009
PRJ-2019-107,PRJ-2019-107-SOV-04,553351.04,548600,1.009
PRJ-2019-107,PRJ-2019-107-SOV-05,532576.54,528000,1.009
PRJ-2019-107,PRJ-2019-107-SOV-06,321592.41000000003,318800,1.009
PRJ-2019-107,PRJ-2019-107-SOV-07,1405661.87,0,2.0
PRJ-2019-107,PRJ-2019-107-SOV-08,1411939.25,0,2.0
PRJ-2019-107,PRJ-2019-107-SOV-09,1108131.7999999998,0,2.0
PRJ-2019-107,PRJ-2019-107-SOV-10,383117.45,379800,1.009
PRJ-2019-107,PRJ-2019-107-SOV-11,253896.35,251700,1.009
PRJ-2019-107,PRJ-2019-107-SOV-12,331286.78,0,2.0
PRJ-2019-107,PRJ-2019-107-SOV-13,0.0,0,0.0
PRJ-2019-107,PRJ-2019-107-SOV-14,0.0,154100,0.0
PRJ-2019-107,PRJ-2019-107-SOV-15,0.0,62400,0.0
PRJ-2019-108,PRJ-2019-108-SOV-01,0.0,274600,0.0
PRJ-2019-108,PRJ-2019-108-SOV-02,0.0,115700,0.0
PRJ-2019-108,PRJ-2019-108-SOV-03,234808.51,224900,1.044
PRJ-2019-108,PRJ-2019-108-SOV-04,525507.09,503400,1.044
PRJ-2019-108,PRJ-2019-108-SOV-05,341827.2,327400,1.044
PRJ-2019-108,PRJ-2019-108-SOV-06,152239.96000000002,145800,1.044
