project_id,sov_line_id,total_labor_cost,total_hours_st,total_hours_ot,log_count,unique_employees,date_min,date_max,total_hours
PRJ-2019-090,PRJ-2019-090-SOV-10,54426.74,600,40,76,76,2019-10-04,2019-12-24,640
PRJ-2019-090,PRJ-2019-090-SOV-11,84575.89,888,66,113,112,2019-10-04,2020-02-11,954
PRJ-2019-090,PRJ-2019-090-SOV-12,64928.72,720,54,92,92,2019-10-04,2019-12-26,774
PRJ-2019-090,PRJ-2019-090-SOV-13,21682.16,250,12,32,32,2019-12-27,2020-02-14,262
PRJ-2019-090,PRJ-2019-090-SOV-14,33594.27,358,18,45,45,2019-12-27,2020-02-14,376
PRJ-2019-090,PRJ-2019-090-SOV-15,33505.41,358,24,46,46,2019-12-27,2020-02-14,382
PRJ-2019-091,PRJ-2019-091-SOV-01,290365.08,3222,154,406,395,2019-03-04,2020-05-06,3376
PRJ-2019-091,PRJ-2019-091-SOV-02,114646.67,1270,62,161,158,2019-03-04,2019-07-10,1332
PRJ-2019-091,PRJ-2019-091-SOV-03,118716.39,1312,64,165,160,2019-04-16,2019-11-14,1376
PRJ-2019-091,PRJ-2019-091-SOV-04,131591.96,1486,96,190,190,2019-04-17,2019-11-14,1582
PRJ-2019-091,PRJ-2019-091-SOV-05,123065.73,1370,72,176,175,2019-04-17,2019-11-12,1442
PRJ-2019-091,PRJ-2019-091-SOV-06,83304.82,878,54,112,112,2019-07-11,2019-11-15,932
PRJ-2019-091,PRJ-2019-091-SOV-07,76066.85,870,26,110,108,2019-07-11,2019-11-15,896
PRJ-2019-091,PRJ-2019-091-SOV-08,52629.45,592,14,76,76,2019-07-11,2019-11-15,606
PRJ-2019-091,PRJ-2019-091-SOV-09,130455.17,1480,80,187,185,2019-07-11,2020-03-03,1560
PRJ-2019-091,PRJ-2019-091-SOV-10,67506.02,724,46,94,94,2019-11-18,2020-03-03,770
PRJ-2019-091,PRJ-2019-091-SOV-11,129127.84,1386,102,173,173,2019-11-18,2020-05-05,1488
PRJ-2019-091,PRJ-2019-091-SOV-12,77461.1,840,42,106,106,2019-11-18,2020-03-03,882
PRJ-2019-091,PRJ-2019-091-SOV-13,40771.25,424,36,53,53,2020-03-05,2020-05-05,460
PRJ-2019-091,PRJ-2019-091-SOV-14,26512.16,314,8,40,40,2020-03-04,2020-05-06,322
PRJ-2019-091,PRJ-2019-091-SOV-15,39110.51,420,38,52,52,2020-03-04,2020-05-06,458
PRJ-2019-092,PRJ-2019-092-SOV-01,285143.82,3130,136,399,393,2019-04-01,2020-06-03,3266
PRJ-2019-092,PRJ-2019-092-SOV-02,95776.91,1096,60,140,139,2019-04-01,2019-08-07,1156
PRJ-2019-092,PRJ-2019-092-SOV-03,143783.39,1640,50,207,204,2019-05-21,2019-12-11,1690
PRJ-2019-092,PRJ-2019-092-SOV-04,136153.14,1488,120,188,186,2019-05-14,2019-12-13,1608
PRJ-2019-092,PRJ-2019-092-SOV-05,164736.85,1778,110,223,216,2019-05-14,2019-12-13,1888
PRJ-2019-092,PRJ-2019-092-SOV-06,69178.77,794,12,100,98,2019-08-08,2019-12-13,806
PRJ-2019-092,PRJ-2019-092-SOV-07,60335.08,708,24,91,91,2019-08-08,2019-12-13,732
PRJ-2019-092,PRJ-2019-092-SOV-08,54712.23,604,24,77,77,2019-08-09,2019-12-13,628
PRJ-2019-092,PRJ-2019-092-SOV-09,146927.37,1608,58,203,203,2019-08-08,2020-03-30,1666
PRJ-2019-092,PRJ-2019-092-SOV-10,81395.07,906,50,115,115,2019-12-16,2020-03-26,956
PRJ-2019-092,PRJ-2019-092-SOV-11,100413.39,1150,42,145,144,2019-12-17,2020-06-03,1192
PRJ-2019-092,PRJ-2019-092-SOV-12,81563.11,888,46,113,112,2019-12-17,2020-03-31,934
PRJ-2019-092,PRJ-2019-092-SOV-13,42308.61,468,32,59,59,2020-04-07,2020-06-03,500
PRJ-2019-092,PRJ-2019-092-SOV-14,23030.9,274,2,35,35,2020-04-01,2020-05-29,276
PRJ-2019-092,PRJ-2019-092-SOV-15,34049.05,380,20,47,47,2020-04-01,2020-06-02,400
PRJ-2019-093,PRJ-2019-093-SOV-01,226784.01,2536,116,321,313,2019-01-31,2020-02-04,2652
PRJ-2019-093,PRJ-2019-093-SOV-02,86608.66,908,54,116,115,2019-01-31,2019-05-22,962
PRJ-2019-093,PRJ-2019-093-SOV-03,113306.59,1250,68,158,157,2019-03-14,2019-09-10,1318
PRJ-2019-093,PRJ-2019-093-SOV-04,114773.99,1306,46,166,165,2019-03-11,2019-09-10,1352
PRJ-2019-093,PRJ-2019-093-SOV-05,124955.84,1416,70,181,179,2019-03-13,2019-09-10,1486
PRJ-2019-093,PRJ-2019-093-SOV-06,55593.3,596,32,75,74,2019-05-23,2019-09-09,628
PRJ-2019-093,PRJ-2019-093-SOV-07,58885.14,670,22,86,85,2019-05-23,2019-09-10,692
PRJ-2019-093,PRJ-2019-093-SOV-08,49710.34,550,32,68,68,2019-05-23,2019-09-10,582
PRJ-2019-093,PRJ-2019-093-SOV-09,122028.85,1326,74,166,165,2019-05-24,2019-12-10,1400
PRJ-2019-093,PRJ-2019-093-SOV-10,56835.91,656,30,82,82,2019-09-11,2019-12-10,686
PRJ-2019-093,PRJ-2019-093-SOV-11,112916.34,1222,74,156,155,2019-09-11,2020-01-29,1296
PRJ-2019-093,PRJ-2019-093-SOV-12,66729.02,728,36,93,92,2019-09-12,2019-12-11,764
PRJ-2019-093,PRJ-2019-093-SOV-13,27224.48,304,20,39,39,2019-12-16,2020-02-03,324
PRJ-2019-093,PRJ-2019-093-SOV-14,17624.78,204,16,26,26,2019-12-13,2020-02-04,220
PRJ-2019-093,PRJ-2019-093-SOV-15,28360.79,300,22,38,38,2019-12-13,2020-02-04,322
PRJ-2019-094,PRJ-2019-094-SOV-01,270809.52,3024,146,383,377,2019-03-25,2020-04-27,3170
PRJ-2019-094,PRJ-2019-094-SOV-02,76963.26,856,44,110,110,2019-03-25,2019-07-22,900
PRJ-2019-094,PRJ-2019-094-SOV-03,136931.97,1474,120,189,189,2019-05-08,2019-11-19,1594
PRJ-2019-094,PRJ-2019-094-SOV-04,136633.61000000002,1448,106,184,184,2019-05-07,2019-11-19,1554
PRJ-2019-094,PRJ-2019-094-SOV-05,130032.42,1442,70,181,177,2019-05-03,2019-11-19,1512
PRJ-2019-094,PRJ-2019-094-SOV-06,78263.08,832,68,105,104,2019-07-23,2019-11-18,900
PRJ-2019-094,PRJ-2019-094-SOV-07,69339.01,764,42,96,96,2019-07-25,2019-11-19,806
PRJ-2019-094,PRJ-2019-094-SOV-08,61875.13,662,40,84,83,2019-07-23,2019-11-19,702
PRJ-2019-094,PRJ-2019-094-SOV-09,139648.35,1458,108,186,182,2019-07-24,2020-02-27,1566
PRJ-2019-094,PRJ-2019-094-SOV-10,72131.76,808,40,101,100,2019-11-21,2020-02-26,848
PRJ-2019-094,PRJ-2019-094-SOV-11,82433.92,954,68,121,119,2019-11-20,2020-04-24,1022
PRJ-2019-094,PRJ-2019-094-SOV-12,79279.05,880,54,112,111,2019-11-20,2020-02-27,934
PRJ-2019-094,PRJ-2019-094-SOV-13,34612.23,344,24,44,44,2020-03-04,2020-04-27,368
PRJ-2019-094,PRJ-2019-094-SOV-14,32775.6,376,22,48,48,2020-02-28,2020-04-27,398
PRJ-2019-094,PRJ-2019-094-SOV-15,25437.84,276,10,35,35,2020-02-28,2020-04-23,286
PRJ-2019-095,PRJ-2019-095-SOV-01,674585.53,7408,420,941,881,2019-04-01,2021-05-07,7828
PRJ-2019-095,PRJ-2019-095-SOV-02,232366.7,2550,116,323,319,2019-04-01,2019-11-15,2666
PRJ-2019-095,PRJ-2019-095-SOV-03,358508.33,3790,248,482,470,2019-06-18,2020-07-03,4038
PRJ-2019-095,PRJ-2019-095-SOV-04,372075.15,3992,286,508,488,2019-06-17,2020-07-03,4278
PRJ-2019-095,PRJ-2019-095-SOV-05,359644.22000000003,4000,204,507,488,2019-06-20,2020-07-03,4204
PRJ-2019-095,PRJ-2019-095-SOV-06,162621.15,1858,108,233,231,2019-11-18,2020-07-03,1966
PRJ-2019-095,PRJ-2019-095-SOV-07,207394.58000000002,2336,114,296,294,2019-11-18,2020-07-03,2450
PRJ-2019-095,PRJ-2019-095-SOV-08,193034.64,2180,124,277,269,2019-11-18,2020-07-03,2304
PRJ-2019-095,PRJ-2019-095-SOV-09,415444.04,4496,266,570,551,2019-11-18,2021-01-12,4762
PRJ-2019-095,PRJ-2019-095-SOV-10,202904.6,2280,114,289,284,2020-07-06,2021-01-13,2394
PRJ-2019-095,PRJ-2019-095-SOV-11,252171.01,2794,142,352,342,2020-07-07,2021-05-07,2936
PRJ-2019-095,PRJ-2019-095-SOV-12,193025.89,2108,118,266,261,2020-07-06,2021-01-13,2226
PRJ-2019-095,PRJ-2019-095-SOV-13,56903.18,630,22,81,81,2021-01-14,2021-05-07,652
PRJ-2019-095,PRJ-2019-095-SOV-14,51010.21,568,42,74,74,2021-01-14,2021-05-06,610
PRJ-2019-095,PRJ-2019-095-SOV-15,68417.02,742,50,93,93,2021-01-18,2021-05-07,792
PRJ-2019-096,PRJ-2019-096-SOV-01,243329.08,2680,156,339,332,2019-01-11,2019-12-13,2836
PRJ-2019-096,PRJ-2019-096-SOV-02,73850.62,794,52,101,101,2019-01-10,2019-04-22,846
PRJ-2019-096,PRJ-2019-096-SOV-03,114167.21,1234,72,157,155,2019-02-14,2019-08-01,1306
PRJ-2019-096,PRJ-2019-096-SOV-04,99202.61,1100,74,138,138,2019-02-14,2019-08-01,1174
PRJ-2019-096,PRJ-2019-096-SOV-05,98581.45,1092,50,141,141,2019-02-18,2019-08-01,1142
PRJ-2019-096,PRJ-2019-096-SOV-06,61751.48,642,42,80,80,2019-04-23,2019-07-31,684
PRJ-2019-096,PRJ-2019-096-SOV-07,61460.92,680,22,87,86,2019-04-23,2019-07-31,702
PRJ-2019-096,PRJ-2019-096-SOV-08,61985.090000000004,700,36,89,87,2019-04-23,2019-08-01,736
PRJ-2019-096,PRJ-2019-096-SOV-09,109867.35,1278,70,162,159,2019-04-24,2019-10-23,1348
PRJ-2019-096,PRJ-2019-096-SOV-10,50176.98,548,22,69,68,2019-08-02,2019-10-23,570
PRJ-2019-096,PRJ-2019-096-SOV-11,89373.12,1034,52,132,131,2019-08-02,2019-12-12,1086
PRJ-2019-096,PRJ-2019-096-SOV-12,72036.67,754,54,96,96,2019-08-02,2019-10-24,808
PRJ-2019-096,PRJ-2019-096-SOV-13,23466.98,250,18,32,32,2019-10-25,2019-12-13,268
PRJ-2019-096,PRJ-2019-096-SOV-14,32612.98,372,18,47,47,2019-10-25,2019-12-13,390
PRJ-2019-096,PRJ-2019-096-SOV-15,29026.86,340,18,43,43,2019-10-25,2019-12-13,358
PRJ-2019-097,PRJ-2019-097-SOV-01,269800.34,2880,174,363,351,2019-01-02,2020-02-05,3054
PRJ-2019-097,PRJ-2019-097-SOV-02,92049.59,1028,48,129,128,2019-01-02,2019-05-01,1076
PRJ-2019-097,PRJ-2019-097-SOV-03,140549.88,1534,76,195,191,2019-02-12,2019-08-29,1610
PRJ-2019-097,PRJ-2019-097-SOV-04,113851.13,1314,62,168,166,2019-02-19,2019-08-29,1376
PRJ-2019-097,PRJ-2019-097-SOV-05,130579.23,1442,54,182,182,2019-02-12,2019-08-28,1496
PRJ-2019-097,PRJ-2019-097-SOV-06,64215.42,720,30,91,91,2019-05-06,2019-08-29,750
PRJ-2019-097,PRJ-2019-097-SOV-07,64940.44,714,44,91,91,2019-05-02,2019-08-28,758
PRJ-2019-097,PRJ-2019-097-SOV-08,67281.99,740,40,94,94,2019-05-02,2019-08-29,780
PRJ-2019-097,PRJ-2019-097-SOV-09,127821.7,1412,106,179,176,2019-05-06,2019-12-09,1518
PRJ-2019-097,PRJ-2019-097-SOV-10,87476.82,960,58,125,124,2019-08-30,2019-12-06,1018
PRJ-2019-097,PRJ-2019-097-SOV-11,91827.35,998,84,126,126,2019-08-30,2020-02-05,1082
PRJ-2019-097,PRJ-2019-097-SOV-12,55847.29,600,48,76,76,2019-09-03,2019-12-09,648
PRJ-2019-097,PRJ-2019-097-SOV-13,40201.55,444,18,56,56,2019-12-10,2020-02-05,462
PRJ-2019-097,PRJ-2019-097-SOV-14,30545.33,336,18,44,44,2019-12-10,2020-02-04,354
PRJ-2019-097,PRJ-2019-097-SOV-15,26936.14,304,12,39,39,2019-12-10,2020-02-05,316
PRJ-2019-098,PRJ-2019-098-SOV-01,344894.57,3836,190,487,480,2019-01-14,2020-07-14,4026
PRJ-2019-098,PRJ-2019-098-SOV-02,141750.73,1566,90,198,196,2019-01-14,2019-06-27,1656
PRJ-2019-098,PRJ-2019-098-SOV-03,163039.39,1726,100,218,214,2019-03-13,2019-12-10,1826
PRJ-2019-098,PRJ-2019-098-SOV-04,165087.72,1816,96,234,230,2019-03-15,2019-12-11,1912
PRJ-2019-098,PRJ-2019-098-SOV-05,164748.97,1830,116,232,230,2019-03-11,2019-12-11,1946
PRJ-2019-098,PRJ-2019-098-SOV-06,91593.8,980,70,124,123,2019-07-01,2019-12-11,1050
PRJ-2019-098,PRJ-2019-098-SOV-07,93991.98,1038,74,132,131,2019-06-28,2019-12-10,1112
PRJ-2019-098,PRJ-2019-098-SOV-08,85659.95,958,56,120,120,2019-07-01,2019-12-11,1014
PRJ-2019-098,PRJ-2019-098-SOV-09,182582.72,1952,112,247,247,2019-07-01,2020-04-27,2064
PRJ-2019-098,PRJ-2019-098-SOV-10,91241.25,1022,60,131,129,2019-12-12,2020-04-28,1082
PRJ-2019-098,PRJ-2019-098-SOV-11,130288.01,1400,92,179,178,2019-12-12,2020-07-20,1492
PRJ-2019-098,PRJ-2019-098-SOV-12,107872.1,1210,56,152,151,2019-12-12,2020-04-28,1266
PRJ-2019-098,PRJ-2019-098-SOV-13,45261.32,488,36,62,62,2020-04-29,2020-07-16,524
PRJ-2019-098,PRJ-2019-098-SOV-14,35467.77,362,44,46,46,2020-05-04,2020-07-20,406
PRJ-2019-098,PRJ-2019-098-SOV-15,53120.24,582,28,73,73,2020-04-29,2020-07-17,610
PRJ-2019-099,PRJ-2019-099-SOV-01,249187.24,2680,150,342,339,2019-02-18,2020-02-17,2830
PRJ-2019-099,PRJ-2019-099-SOV-02,92077.04,1014,56,126,125,2019-02-19,2019-06-07,1070
PRJ-2019-099,PRJ-2019-099-SOV-03,126060.45,1354,70,170,169,2019-03-28,2019-09-26,1424
PRJ-2019-099,PRJ-2019-099-SOV-04,107289.81,1162,66,147,147,2019-03-27,2019-09-26,1228
PRJ-2019-099,PRJ-2019-099-SOV-05,130705.1,1390,98,178,176,2019-03-29,2019-09-25,1488
PRJ-2019-099,PRJ-2019-099-SOV-06,58153.33,640,36,81,80,2019-06-10,2019-09-26,676
PRJ-2019-099,PRJ-2019-099-SOV-07,60811.62,662,44,83,83,2019-06-10,2019-09-26,706
PRJ-2019-099,PRJ-2019-099-SOV-08,70732.89,752,78,95,95,2019-06-11,2019-09-25,830
PRJ-2019-099,PRJ-2019-099-SOV-09,118707.89,1358,72,172,169,2019-06-10,2019-12-26,1430
PRJ-2019-099,PRJ-2019-099-SOV-10,69192.51,750,38,94,93,2019-09-27,2019-12-26,788
PRJ-2019-099,PRJ-2019-099-SOV-11,85359.04,936,76,120,119,2019-09-27,2020-02-19,1012
PRJ-2019-099,PRJ-2019-099-SOV-12,75443.67,810,50,101,100,2019-09-27,2019-12-27,860
PRJ-2019-099,PRJ-2019-099-SOV-13,24423.88,260,10,33,33,2020-01-01,2020-02-20,270
PRJ-2019-099,PRJ-2019-099-SOV-14,32563.12,346,8,43,43,2019-12-31,2020-02-20,354
PRJ-2019-099,PRJ-2019-099-SOV-15,27803.41,316,22,41,40,2019-12-30,2020-02-19,338
PRJ-2019-100,PRJ-2019-100-SOV-01,241482.05,2660,146,337,331,2019-04-01,2020-03-03,2806
PRJ-2019-100,PRJ-2019-100-SOV-02,74823.8,826,48,105,103,2019-04-01,2019-07-10,874
PRJ-2019-100,PRJ-2019-100-SOV-03,112087.55,1222,60,154,151,2019-05-07,2019-10-21,1282
PRJ-2019-100,PRJ-2019-100-SOV-04,109834.59,1238,54,159,159,2019-05-06,2019-10-21,1292
PRJ-2019-100,PRJ-2019-100-SOV-05,90397.32,970,62,122,121,2019-05-09,2019-10-21,1032
PRJ-2019-100,PRJ-2019-100-SOV-06,51702.04,552,36,71,71,2019-07-15,2019-10-16,588
PRJ-2019-100,PRJ-2019-100-SOV-07,64101.69,680,44,87,87,2019-07-11,2019-10-21,724
PRJ-2019-100,PRJ-2019-100-SOV-08,45004.16,528,22,66,66,2019-07-12,2019-10-15,550
PRJ-2019-100,PRJ-2019-100-SOV-09,123046.34,1358,76,172,171,2019-07-11,2020-01-13,1434
PRJ-2019-100,PRJ-2019-100-SOV-10,61648.76,708,38,90,89,2019-10-22,2020-01-13,746
PRJ-2019-100,PRJ-2019-100-SOV-11,93582.08,1006,70,126,125,2019-10-22,2020-03-02,1076
PRJ-2019-100,PRJ-2019-100-SOV-12,50375.28,556,32,72,72,2019-10-22,2020-01-13,588
PRJ-2019-100,PRJ-2019-100-SOV-13,18222.28,214,4,27,27,2020-01-14,2020-03-03,218
PRJ-2019-100,PRJ-2019-100-SOV-14,27744.16,292,20,37,37,2020-01-15,2020-03-02,312
PRJ-2019-100,PRJ-2019-100-SOV-15,31018.96,350,22,44,44,2020-01-14,2020-03-03,372
PRJ-2019-101,PRJ-2019-101-SOV-01,219294.68,2364,130,299,297,2019-03-08,2020-01-08,2494
PRJ-2019-101,PRJ-2019-101-SOV-02,74644.3,838,46,108,106,2019-03-07,2019-06-06,884
PRJ-2019-101,PRJ-2019-101-SOV-03,93077.04,980,62,125,124,2019-04-09,2019-09-06,1042
PRJ-2019-101,PRJ-2019-101-SOV-04,99072.03,1108,58,140,140,2019-04-15,2019-09-05,1166
PRJ-2019-101,PRJ-2019-101-SOV-05,78555.43000000001,906,36,115,115,2019-04-08,2019-09-06,942
PRJ-2019-101,PRJ-2019-101-SOV-06,63466.79,704,48,89,89,2019-06-07,2019-09-06,752
PRJ-2019-101,PRJ-2019-101-SOV-07,53076.01,558,38,70,70,2019-06-07,2019-09-06,596
PRJ-2019-101,PRJ-2019-101-SOV-08,59026.44,630,42,79,79,2019-06-07,2019-09-06,672
PRJ-2019-101,PRJ-2019-101-SOV-09,105178.3,1198,80,151,150,2019-06-07,2019-11-19,1278
PRJ-2019-101,PRJ-2019-101-SOV-10,55479.21,632,30,81,80,2019-09-09,2019-11-22,662
PRJ-2019-101,PRJ-2019-101-SOV-11,75438.38,818,56,104,103,2019-09-09,2020-01-06,874
PRJ-2019-101,PRJ-2019-101-SOV-12,56862.3,616,32,77,77,2019-09-10,2019-11-21,648
PRJ-2019-101,PRJ-2019-101-SOV-13,22909.59,240,10,31,31,2019-11-25,2020-01-08,250
PRJ-2019-101,PRJ-2019-101-SOV-14,24092.010000000002,274,8,35,35,2019-11-25,2020-01-08,282
PRJ-2019-101,PRJ-2019-101-SOV-15,23777.31,266,14,34,34,2019-11-25,2020-01-07,280
PRJ-2019-102,PRJ-2019-102-SOV-01,615747.75,6810,362,865,818,2019-02-01,2021-02-09,7172
PRJ-2019-102,PRJ-2019-102-SOV-02,214752.35,2410,108,305,301,2019-02-01,2019-09-11,2518
PRJ-2019-102,PRJ-2019-102-SOV-03,320674.4,3568,172,458,447,2019-04-17,2020-04-20,3740
PRJ-2019-102,PRJ-2019-102-SOV-04,346430.22000000003,3858,232,487,475,2019-04-17,2020-04-20,4090
PRJ-2019-102,PRJ-2019-102-SOV-05,351873.75,3942,196,498,480,2019-04-18,2020-04-20,4138
PRJ-2019-102,PRJ-2019-102-SOV-06,191120.37,2076,130,264,258,2019-09-12,2020-04-20,2206
PRJ-2019-102,PRJ-2019-102-SOV-07,201999.78,2172,132,275,273,2019-09-13,2020-04-17,2304
PRJ-2019-102,PRJ-2019-102-SOV-08,203150.64,2218,128,278,273,2019-09-12,2020-04-20,2346
PRJ-2019-102,PRJ-2019-102-SOV-09,403043.38,4432,202,560,541,2019-09-12,2020-10-21,4634
PRJ-2019-102,PRJ-2019-102-SOV-10,195994.13,2134,132,273,271,2020-04-21,2020-10-21,2266
PRJ-2019-102,PRJ-2019-102-SOV-11,246142.66,2644,150,336,330,2020-04-21,2021-02-09,2794
PRJ-2019-102,PRJ-2019-102-SOV-12,202347.45,2226,120,283,282,2020-04-21,2020-10-15,2346
PRJ-2019-102,PRJ-2019-102-SOV-13,55581.58,624,26,79,78,2020-10-22,2021-02-09,650
PRJ-2019-102,PRJ-2019-102-SOV-14,56404.98,658,26,83,83,2020-10-22,2021-02-09,684
PRJ-2019-102,PRJ-2019-102-SOV-15,51476.28,586,28,74,74,2020-10-22,2021-02-08,614
PRJ-2019-103,PRJ-2019-103-SOV-01,604388.37,6532,434,821,786,2019-02-20,2020-12-28,6966
PRJ-2019-103,PRJ-2019-103-SOV-02,208299.71,2318,112,293,289,2019-02-20,2019-09-11,2430
PRJ-2019-103,PRJ-2019-103-SOV-03,320365.18,3498,190,443,432,2019-05-02,2020-04-01,3688
PRJ-2019-103,PRJ-2019-103-SOV-04,297080.87,3286,154,415,403,2019-04-30,2020-03-31,3440
PRJ-2019-103,PRJ-2019-103-SOV-05,315413.06,3572,184,450,438,2019-05-01,2020-04-01,3756
PRJ-2019-103,PRJ-2019-103-SOV-06,166335.72,1830,112,229,225,2019-09-12,2020-04-01,1942
PRJ-2019-103,PRJ-2019-103-SOV-07,169654.96,1888,104,239,234,2019-09-12,2020-03-31,1992
PRJ-2019-103,PRJ-2019-103-SOV-08,170057.62,1866,104,237,235,2019-09-12,2020-04-01,1970
PRJ-2019-103,PRJ-2019-103-SOV-09,322068.43,3576,184,455,444,2019-09-12,2020-09-17,3760
PRJ-2019-103,PRJ-2019-103-SOV-10,172897.34,1848,164,235,234,2020-04-03,2020-09-17,2012
PRJ-2019-103,PRJ-2019-103-SOV-11,236243.2,2562,154,326,321,2020-04-02,2020-12-25,2716
PRJ-2019-103,PRJ-2019-103-SOV-12,165388.98,1828,116,233,229,2020-04-02,2020-09-17,1944
PRJ-2019-103,PRJ-2019-103-SOV-13,49946.96,516,24,65,65,2020-09-22,2020-12-28,540
PRJ-2019-103,PRJ-2019-103-SOV-14,56187.0,632,28,80,80,2020-09-22,2020-12-24,660
PRJ-2019-103,PRJ-2019-103-SOV-15,60232.92,644,42,81,81,2020-09-18,2020-12-28,686
PRJ-2019-104,PRJ-2019-104-SOV-01,226516.67,2478,148,315,307,2019-02-11,2019-12-13,2626
PRJ-2019-104,PRJ-2019-104-SOV-02,66053.12,754,34,95,95,2019-02-11,2019-05-13,788
PRJ-2019-104,PRJ-2019-104-SOV-03,95375.18000000001,1008,66,127,125,2019-03-14,2019-08-13,1074
PRJ-2019-104,PRJ-2019-104-SOV-04,101944.33,1152,58,147,147,2019-03-13,2019-08-12,1210
PRJ-2019-104,PRJ-2019-104-SOV-05,98637.91,1090,66,137,137,2019-03-13,2019-08-13,1156
PRJ-2019-104,PRJ-2019-104-SOV-06,43020.05,476,24,60,59,2019-05-14,2019-08-08,500
PRJ-2019-104,PRJ-2019-104-SOV-07,49838.75,516,52,66,66,2019-05-14,2019-08-13,568
PRJ-2019-104,PRJ-2019-104-SOV-08,53564.54,558,36,71,71,2019-05-15,2019-08-13,594
PRJ-2019-104,PRJ-2019-104-SOV-09,99678.57,1100,40,139,138,2019-05-14,2019-10-29,1140
PRJ-2019-104,PRJ-2019-104-SOV-10,61491.86,654,42,82,81,2019-08-14,2019-10-28,696
PRJ-2019-104,PRJ-2019-104-SOV-11,80103.76,862,56,110,109,2019-08-14,2019-12-12,918
PRJ-2019-104,PRJ-2019-104-SOV-12,59339.77,674,24,84,83,2019-08-14,2019-10-29,698
PRJ-2019-104,PRJ-2019-104-SOV-13,26219.74,282,16,37,37,2019-10-31,2019-12-13,298
PRJ-2019-104,PRJ-2019-104-SOV-14,26574.88,282,16,35,35,2019-10-30,2019-12-13,298
PRJ-2019-104,PRJ-2019-104-SOV-15,23387.27,256,20,33,33,2019-11-01,2019-12-13,276
PRJ-2019-105,PRJ-2019-105-SOV-01,155886.08,1728,118,222,216,2019-01-14,2019-09-12,1846
PRJ-2019-105,PRJ-2019-105-SOV-02,67933.88,714,54,91,90,2019-01-14,2019-03-27,768
PRJ-2019-105,PRJ-2019-105-SOV-03,70852.63,770,62,97,97,2019-02-08,2019-06-10,832
PRJ-2019-105,PRJ-2019-105-SOV-04,78520.23,846,60,107,107,2019-02-11,2019-06-10,906
PRJ-2019-105,PRJ-2019-105-SOV-05,78385.67,882,48,113,113,2019-02-07,2019-06-10,930
PRJ-2019-105,PRJ-2019-105-SOV-06,47850.04,492,32,62,62,2019-03-28,2019-06-05,524
PRJ-2019-105,PRJ-2019-105-SOV-07,40574.78,442,20,56,54,2019-03-28,2019-06-07,462
PRJ-2019-105,PRJ-2019-105-SOV-08,34309.32,368,12,46,46,2019-03-28,2019-06-10,380
PRJ-2019-105,PRJ-2019-105-SOV-09,91255.93000000001,960,48,123,123,2019-04-02,2019-08-09,1008
PRJ-2019-105,PRJ-2019-105-SOV-10,45759.69,510,30,64,64,2019-06-11,2019-08-09,540
PRJ-2019-105,PRJ-2019-105-SOV-11,53068.11,616,18,78,78,2019-06-11,2019-09-12,634
PRJ-2019-105,PRJ-2019-105-SOV-12,43375.12,492,30,63,63,2019-06-11,2019-08-08,522
PRJ-2019-105,PRJ-2019-105-SOV-13,12608.0,138,2,18,18,2019-08-13,2019-09-13,140
PRJ-2019-105,PRJ-2019-105-SOV-14,22260.62,230,18,29,29,2019-08-13,2019-09-16,248
PRJ-2019-105,PRJ-2019-105-SOV-15,21781.9,232,12,29,29,2019-08-12,2019-09-16,244
PRJ-2019-106,PRJ-2019-106-SOV-01,248256.83,2744,146,349,341,2019-01-15,2019-12-17,2890
PRJ-2019-106,PRJ-2019-106-SOV-02,80943.45,890,42,113,112,2019-01-15,2019-04-25,932
PRJ-2019-106,PRJ-2019-106-SOV-03,124012.08,1306,78,168,166,2019-02-19,2019-08-06,1384
PRJ-2019-106,PRJ-2019-106-SOV-04,98591.49,1096,30,141,140,2019-02-19,2019-08-06,1126
PRJ-2019-106,PRJ-2019-106-SOV-05,107261.95,1148,70,145,144,2019-02-20,2019-08-06,1218
PRJ-2019-106,PRJ-2019-106-SOV-06,52520.94,600,36,78,78,2019-04-26,2019-08-05,636
PRJ-2019-106,PRJ-2019-106-SOV-07,48781.58,586,14,75,75,2019-04-29,2019-08-06,600
PRJ-2019-106,PRJ-2019-106-SOV-08,51673.27,554,28,70,69,2019-04-26,2019-08-06,582
PRJ-2019-106,PRJ-2019-106-SOV-09,114077.42,1280,58,164,163,2019-05-02,2019-10-28,1338
PRJ-2019-106,PRJ-2019-106-SOV-10,67121.74,790,24,100,99,2019-08-07,2019-10-29,814
PRJ-2019-106,PRJ-2019-106-SOV-11,83516.78,910,62,116,116,2019-08-07,2019-12-18,972
PRJ-2019-106,PRJ-2019-106-SOV-12,56221.78,624,28,78,77,2019-08-07,2019-10-28,652
PRJ-2019-106,PRJ-2019-106-SOV-13,27985.5,292,24,37,37,2019-10-30,2019-12-18,316
PRJ-2019-106,PRJ-2019-106-SOV-14,30217.07,334,14,44,44,2019-10-31,2019-12-18,348
PRJ-2019-106,PRJ-2019-106-SOV-15,29207.68,308,24,39,39,2019-10-30,2019-12-18,332
PRJ-2019-107,PRJ-2019-107-SOV-01,522364.74,5736,338,734,706,2019-03-13,2020-11-17,6074
PRJ-2019-107,PRJ-2019-107-SOV-02,187725.29,2042,112,263,256,2019-03-13,2019-09-12,2154
