project_id,application_number,period_end,period_total,cumulative_billed,retention_held,net_payment_due,status,payment_date,line_item_count
PRJ-2018-079,9,2018-11-29,1043400,9782500,978250.0,8804250.0,Approved,2019-01-04,15
PRJ-2018-079,10,2018-12-29,1009500,10792000,1079200.0,9712800.0,Approved,2019-02-06,15
PRJ-2018-079,11,2019-01-28,987200,11779200,1177920.0,10601280.0,Pending,2019-02-24,15
PRJ-2018-079,12,2019-02-27,967200,12746400,1274640.0,11471760.0,Paid,2019-03-30,15
PRJ-2018-079,13,2019-03-29,911300,13657700,1365770.0,12291930.0,Paid,2019-04-23,15
PRJ-2018-079,14,2019-04-28,940300,14598000,1459800.0,13138200.0,Approved,2019-05-29,15
PRJ-2018-079,15,2019-05-28,901900,15499900,1549990.0,13949910.0,Paid,2019-06-23,13
PRJ-2018-079,17,2019-07-27,159100,15659000,1565900.0,14093100.0,Pending,2019-08-24,13
PRJ-2018-079,18,2019-08-26,284000,15943000,1594300.0,14348700.0,Pending,2019-09-20,13
PRJ-2018-080,2,2018-04-07,2049400,2049400,204940.0,1844460.0,Pending,2018-05-12,9
PRJ-2018-080,3,2018-05-07,2744400,4793800,479380.0,4314420.0,Approved,2018-06-04,12
PRJ-2018-080,4,2018-06-06,1901700,6695500,669550.0,6025950.0,Paid,2018-07-10,15
PRJ-2018-080,5,2018-07-06,1562800,8258300,825830.0,7432470.0,Approved,2018-08-01,15
PRJ-2018-080,6,2018-08-05,1513100,9771400,977140.0,8794260.0,Paid,,15
PRJ-2018-080,7,2018-09-04,1507900,11279300,1127930.0,10151370.0,Paid,2018-10-10,15
PRJ-2018-080,8,2018-10-04,1565400,12844700,1284470.0,11560230.0,Paid,2018-11-08,15
PRJ-2018-080,9,2018-11-03,1473700,14318400,1431840.0,12886560.0,Paid,2018-11-29,15
PRJ-2018-080,10,2018-12-03,1526700,15845100,1584510.0,14260590.0,Paid,2018-12-28,15
PRJ-2018-080,11,2019-01-02,1413900,17259000,1725900.0,15533100.0,Paid,2019-02-04,15
PRJ-2018-080,12,2019-02-01,1357100,18616100,1861610.0,16754490.0,Paid,,15
PRJ-2018-080,13,2019-03-03,1329800,19945900,1994590.0,17951310.0,Pending,,15
PRJ-2018-080,14,2019-04-02,203100,20149000,2014900.0,18134100.0,Paid,2019-04-28,13
PRJ-2018-080,15,2019-05-02,413900,20562900,2056290.0,18506610.0,Pending,2019-06-06,13
PRJ-2018-080,16,2019-06-01,452100,21015000,2101500.0,18913500.0,Pending,2019-07-01,13
PRJ-2019-081,2,2019-04-21,3065400,3065400,306540.0,2758860.0,Pending,2019-05-17,9
PRJ-2019-081,3,2019-05-21,3238700,6304100,630410.0,5673690.0,Pending,2019-06-15,12
PRJ-2019-081,4,2019-06-20,4119600,10423700,1042370.0,9381330.0,Approved,,12
PRJ-2019-081,5,2019-07-20,3850500,14274200,1427420.0,12846780.0,Paid,2019-08-20,15
PRJ-2019-081,6,2019-08-19,2277900,16552100,1655210.0,14896890.0,Pending,2019-09-20,15
PRJ-2019-081,7,2019-09-18,2202500,18754600,1875460.0,16879140.0,Approved,,15
PRJ-2019-081,8,2019-10-18,2167700,20922300,2092230.0,18830070.0,Paid,2019-11-19,15
PRJ-2019-081,9,2019-11-17,2173300,23095600,2309560.0,20786040.0,Paid,2019-12-27,15
PRJ-2019-081,10,2019-12-17,2232500,25328100,2532810.0,22795290.0,Approved,2020-01-16,15
PRJ-2019-081,11,2020-01-16,2173200,27501300,2750130.0,24751170.0,Approved,2020-02-18,15
PRJ-2019-081,12,2020-02-15,2137900,29639200,2963920.0,26675280.0,Approved,2020-03-26,15
PRJ-2019-081,13,2020-03-16,2266600,31905800,3190580.0,28715220.0,Paid,2020-04-17,15
PRJ-2019-081,14,2020-04-15,2188500,34094300,3409430.0,30684870.0,Paid,2020-05-22,15
PRJ-2019-081,15,2020-05-15,2150000,36244300,3624430.0,32619870.0,Approved,2020-06-19,15
PRJ-2019-081,16,2020-06-14,2192300,38436600,3843660.0,34592940.0,Approved,2020-07-14,15
PRJ-2019-081,17,2020-07-14,2232200,40668800,4066880.0,36601920.0,Paid,,15
PRJ-2019-081,18,2020-08-13,1942000,42610800,4261080.0,38349720.0,Paid,2020-09-13,15
PRJ-2019-081,19,2020-09-12,1967600,44578400,4457840.0,40120560.0,Pending,,15
PRJ-2019-081,20,2020-10-12,1943300,46521700,4652170.0,41869530.0,Approved,,15
PRJ-2019-081,21,2020-11-11,2001100,48522800,4852280.0,43670520.0,Pending,2020-12-17,13
PRJ-2019-081,22,2020-12-11,1893500,50416300,5041630.0,45374670.0,Approved,2021-01-05,13
PRJ-2019-081,23,2021-01-10,2022400,52438700,5243870.0,47194830.0,Paid,2021-02-12,13
PRJ-2019-081,27,2021-05-10,259700,52698400,5269840.0,47428560.0,Pending,2021-06-16,13
PRJ-2019-082,2,2019-05-15,2760000,2760000,276000.0,2484000.0,Paid,2019-06-12,9
PRJ-2019-082,3,2019-06-14,3014600,5774600,577460.0,5197140.0,Paid,2019-07-17,12
PRJ-2019-082,4,2019-07-14,3509400,9284000,928400.0,8355600.0,Approved,2019-08-22,12
PRJ-2019-082,5,2019-08-13,2678600,11962600,1196260.0,10766340.0,Paid,,15
PRJ-2019-082,6,2019-09-12,2014400,13977000,1397700.0,12579300.0,Paid,2019-10-11,15
PRJ-2019-082,7,2019-10-12,1924300,15901300,1590130.0,14311170.0,Paid,2019-11-17,15
PRJ-2019-082,8,2019-11-11,1938200,17839500,1783950.0,16055550.0,Paid,2019-12-21,15
PRJ-2019-082,9,2019-12-11,1934100,19773600,1977360.0,17796240.0,Approved,,15
PRJ-2019-082,10,2020-01-10,1898500,21672100,2167210.0,19504890.0,Paid,2020-02-11,15
PRJ-2019-082,11,2020-02-09,1874400,23546500,2354650.0,21191850.0,Paid,2020-03-07,15
PRJ-2019-082,12,2020-03-10,1940700,25487200,2548720.0,22938480.0,Paid,2020-04-19,15
PRJ-2019-082,13,2020-04-09,1943400,27430600,2743060.0,24687540.0,Pending,,15
PRJ-2019-082,14,2020-05-09,1930400,29361000,2936100.0,26424900.0,Approved,2020-06-05,15
PRJ-2019-082,15,2020-06-08,1982900,31343900,3134390.0,28209510.0,Approved,2020-07-09,15
PRJ-2019-082,16,2020-07-08,1714200,33058100,3305810.0,29752290.0,Pending,2020-08-13,15
PRJ-2019-082,17,2020-08-07,1688400,34746500,3474650.0,31271850.0,Approved,2020-09-12,15
PRJ-2019-082,18,2020-09-06,1674000,36420500,3642050.0,32778450.0,Pending,2020-10-11,15
PRJ-2019-082,19,2020-10-06,1714200,38134700,3813470.0,34321230.0,Paid,2020-11-02,13
PRJ-2019-082,20,2020-11-05,1691400,39826100,3982610.0,35843490.0,Paid,2020-11-30,13
PRJ-2019-082,22,2021-01-04,7800,39833900,3983390.0,35850510.0,Paid,2021-02-09,7
PRJ-2019-082,23,2021-02-03,475600,40309500,4030950.0,36278550.0,Pending,,13
PRJ-2019-082,24,2021-03-05,547400,40856900,4085690.0,36771210.0,Pending,2021-04-14,13
PRJ-2019-083,2,2019-03-07,644400,644400,64440.0,579960.0,Approved,,9
PRJ-2019-083,3,2019-04-06,787800,1432200,143220.0,1288980.0,Paid,2019-05-04,12
PRJ-2019-083,4,2019-05-06,791600,2223800,222380.0,2001420.0,Approved,2019-05-31,15
PRJ-2019-083,5,2019-06-05,532700,2756500,275650.0,2480850.0,Paid,2019-07-10,15
PRJ-2019-083,6,2019-07-05,479100,3235600,323560.0,2912040.0,Approved,2019-08-05,15
PRJ-2019-083,7,2019-08-04,494900,3730500,373050.0,3357450.0,Approved,,15
PRJ-2019-083,8,2019-09-03,474200,4204700,420470.0,3784230.0,Pending,2019-10-13,15
PRJ-2019-083,9,2019-10-03,489400,4694100,469410.0,4224690.0,Paid,,15
PRJ-2019-083,10,2019-11-02,484800,5178900,517890.0,4661010.0,Paid,2019-12-12,15
PRJ-2019-083,11,2019-12-02,465900,5644800,564480.0,5080320.0,Paid,2020-01-08,15
PRJ-2019-083,12,2020-01-01,486900,6131700,613170.0,5518530.0,Pending,2020-02-01,15
PRJ-2019-083,13,2020-01-31,478400,6610100,661010.0,5949090.0,Paid,2020-03-11,15
PRJ-2019-083,14,2020-03-01,437200,7047300,704730.0,6342570.0,Paid,,15
PRJ-2019-083,15,2020-03-31,423600,7470900,747090.0,6723810.0,Paid,,14
PRJ-2019-083,16,2020-04-30,436900,7907800,790780.0,7117020.0,Paid,,13
PRJ-2019-083,17,2020-05-30,429300,8337100,833710.0,7503390.0,Approved,2020-07-07,13
PRJ-2019-083,20,2020-08-28,89700,8426800,842680.0,7584120.0,Pending,2020-09-28,13
PRJ-2019-084,2,2019-04-15,712100,712100,71210.0,640890.0,Paid,2019-05-18,9
PRJ-2019-084,3,2019-05-15,910200,1622300,162230.0,1460070.0,Paid,2019-06-18,12
PRJ-2019-084,4,2019-06-14,661700,2284000,228400.0,2055600.0,Pending,,15
PRJ-2019-084,5,2019-07-14,531900,2815900,281590.0,2534310.0,Paid,2019-08-11,15
PRJ-2019-084,6,2019-08-13,505800,3321700,332170.0,2989530.0,Approved,2019-09-15,15
PRJ-2019-084,7,2019-09-12,522800,3844500,384450.0,3460050.0,Paid,,15
PRJ-2019-084,8,2019-10-12,520300,4364800,436480.0,3928320.0,Paid,2019-11-08,15
PRJ-2019-084,9,2019-11-11,522500,4887300,488730.0,4398570.0,Pending,2019-12-09,15
PRJ-2019-084,10,2019-12-11,509500,5396800,539680.0,4857120.0,Approved,2020-01-19,15
PRJ-2019-084,11,2020-01-10,462200,5859000,585900.0,5273100.0,Paid,2020-02-05,15
PRJ-2019-084,12,2020-02-09,472500,6331500,633150.0,5698350.0,Approved,2020-03-17,14
PRJ-2019-084,13,2020-03-10,457800,6789300,678930.0,6110370.0,Paid,2020-04-18,14
PRJ-2019-084,14,2020-04-09,63400,6852700,685270.0,6167430.0,Paid,2020-05-17,13
PRJ-2019-084,15,2020-05-09,146600,6999300,699930.0,6299370.0,Pending,2020-06-15,13
PRJ-2019-084,16,2020-06-08,148400,7147700,714770.0,6432930.0,Pending,2020-07-12,13
PRJ-2019-085,2,2019-05-20,625500,625500,62550.0,562950.0,Approved,2019-06-25,9
PRJ-2019-085,3,2019-06-19,762600,1388100,138810.0,1249290.0,Approved,2019-07-28,12
PRJ-2019-085,4,2019-07-19,598300,1986400,198640.0,1787760.0,Pending,2019-08-28,15
PRJ-2019-085,5,2019-08-18,478700,2465100,246510.0,2218590.0,Approved,,15
PRJ-2019-085,6,2019-09-17,442900,2908000,290800.0,2617200.0,Approved,2019-10-18,15
PRJ-2019-085,7,2019-10-17,437100,3345100,334510.0,3010590.0,Approved,2019-11-15,15
PRJ-2019-085,8,2019-11-16,448300,3793400,379340.0,3414060.0,Approved,2019-12-12,15
PRJ-2019-085,9,2019-12-16,442800,4236200,423620.0,3812580.0,Paid,2020-01-13,15
PRJ-2019-085,10,2020-01-15,433100,4669300,466930.0,4202370.0,Paid,2020-02-18,15
PRJ-2019-085,11,2020-02-14,449600,5118900,511890.0,4607010.0,Paid,2020-03-23,15
PRJ-2019-085,12,2020-03-15,384200,5503100,550310.0,4952790.0,Paid,2020-04-13,15
PRJ-2019-085,13,2020-04-14,404500,5907600,590760.0,5316840.0,Paid,2020-05-23,14
PRJ-2019-085,14,2020-05-14,380800,6288400,628840.0,5659560.0,Paid,2020-06-13,13
PRJ-2019-085,15,2020-06-13,8300,6296700,629670.0,5667030.0,Approved,2020-07-08,5
PRJ-2019-085,16,2020-07-13,109200,6405900,640590.0,5765310.0,Pending,2020-08-18,13
PRJ-2019-085,17,2020-08-12,123800,6529700,652970.0,5876730.0,Pending,2020-09-13,13
PRJ-2019-086,2,2019-04-27,1671200,1671200,167120.0,1504080.0,Pending,2019-05-23,9
PRJ-2019-086,3,2019-05-27,2025300,3696500,369650.0,3326850.0,Paid,2019-06-25,12
PRJ-2019-086,4,2019-06-26,1495100,5191600,519160.0,4672440.0,Paid,2019-08-01,15
PRJ-2019-086,5,2019-07-26,1215300,6406900,640690.0,5766210.0,Approved,,15
PRJ-2019-086,6,2019-08-25,1170700,7577600,757760.0,6819840.0,Paid,2019-10-02,15
PRJ-2019-086,7,2019-09-24,1167000,8744600,874460.0,7870140.0,Paid,2019-10-20,15
PRJ-2019-086,8,2019-10-24,1211600,9956200,995620.0,8960580.0,Pending,2019-11-18,15
PRJ-2019-086,9,2019-11-23,1153400,11109600,1110960.0,9998640.0,Paid,2020-01-02,15
PRJ-2019-086,10,2019-12-23,1198400,12308000,1230800.0,11077200.0,Approved,2020-01-22,15
PRJ-2019-086,11,2020-01-22,1106400,13414400,1341440.0,12072960.0,Approved,2020-02-20,15
PRJ-2019-086,12,2020-02-21,1019400,14433800,1443380.0,12990420.0,Pending,2020-03-21,15
PRJ-2019-086,13,2020-03-22,1092400,15526200,1552620.0,13973580.0,Approved,2020-04-20,13
PRJ-2019-086,14,2020-04-21,142000,15668200,1566820.0,14101380.0,Pending,2020-05-29,13
PRJ-2019-086,15,2020-05-21,328600,15996800,1599680.0,14397120.0,Pending,2020-06-28,13
PRJ-2019-086,16,2020-06-20,352900,16349700,1634970.0,14714730.0,Pending,2020-07-29,13
PRJ-2019-087,2,2019-05-11,1256600,1256600,125660.0,1130940.0,Paid,,9
PRJ-2019-087,3,2019-06-10,1393400,2650000,265000.0,2385000.0,Approved,2019-07-18,9
PRJ-2019-087,4,2019-07-10,1676000,4326000,432600.0,3893400.0,Paid,,12
PRJ-2019-087,5,2019-08-09,1748900,6074900,607490.0,5467410.0,Paid,2019-09-03,12
PRJ-2019-087,6,2019-09-08,1009500,7084400,708440.0,6375960.0,Paid,,15
PRJ-2019-087,7,2019-10-08,953800,8038200,803820.0,7234380.0,Paid,2019-11-17,15
PRJ-2019-087,8,2019-11-07,961300,8999500,899950.0,8099550.0,Paid,2019-12-09,15
PRJ-2019-087,9,2019-12-07,969100,9968600,996860.0,8971740.0,Paid,2020-01-07,15
PRJ-2019-087,10,2020-01-06,928400,10897000,1089700.0,9807300.0,Approved,2020-02-01,15
PRJ-2019-087,11,2020-02-05,956200,11853200,1185320.0,10667880.0,Paid,2020-03-04,15
PRJ-2019-087,12,2020-03-06,947700,12800900,1280090.0,11520810.0,Approved,2020-04-03,15
PRJ-2019-087,13,2020-04-05,963400,13764300,1376430.0,12387870.0,Paid,,15
PRJ-2019-087,14,2020-05-05,938700,14703000,1470300.0,13232700.0,Paid,2020-06-03,15
PRJ-2019-087,15,2020-06-04,977600,15680600,1568060.0,14112540.0,Paid,2020-06-29,15
PRJ-2019-087,16,2020-07-04,937700,16618300,1661830.0,14956470.0,Pending,,15
PRJ-2019-087,17,2020-08-03,935700,17554000,1755400.0,15798600.0,Paid,2020-09-03,15
PRJ-2019-087,18,2020-09-02,928100,18482100,1848210.0,16633890.0,Approved,2020-09-30,15
PRJ-2019-087,19,2020-10-02,882800,19364900,1936490.0,17428410.0,Paid,2020-11-01,15
PRJ-2019-087,20,2020-11-01,880400,20245300,2024530.0,18220770.0,Paid,2020-11-26,15
PRJ-2019-087,21,2020-12-01,850700,21096000,2109600.0,18986400.0,Paid,,13
PRJ-2019-087,22,2020-12-31,869400,21965400,2196540.0,19768860.0,Paid,2021-02-06,13
PRJ-2019-087,23,2021-01-30,857300,22822700,2282270.0,20540430.0,Paid,2021-02-25,13
PRJ-2019-087,25,2021-03-31,31100,22853800,2285380.0,20568420.0,Paid,2021-05-08,9
PRJ-2019-087,26,2021-04-30,256800,23110600,2311060.0,20799540.0,Paid,2021-06-05,13
PRJ-2019-087,27,2021-05-30,283000,23393600,2339360.0,21054240.0,Pending,2021-07-06,13
PRJ-2019-087,28,2021-06-29,286100,23679700,2367970.0,21311730.0,Pending,2021-08-08,13
PRJ-2019-088,2,2019-03-10,908200,908200,90820.0,817380.0,Paid,2019-04-08,9
PRJ-2019-088,3,2019-04-09,1127800,2036000,203600.0,1832400.0,Paid,2019-05-06,12
PRJ-2019-088,4,2019-05-09,846300,2882300,288230.0,2594070.0,Paid,2019-06-04,15
PRJ-2019-088,5,2019-06-08,656200,3538500,353850.0,3184650.0,Paid,2019-07-16,15
PRJ-2019-088,6,2019-07-08,678700,4217200,421720.0,3795480.0,Paid,2019-08-08,15
PRJ-2019-088,7,2019-08-07,644100,4861300,486130.0,4375170.0,Paid,2019-09-06,15
PRJ-2019-088,8,2019-09-06,659500,5520800,552080.0,4968720.0,Paid,2019-10-07,15
PRJ-2019-088,9,2019-10-06,654900,6175700,617570.0,5558130.0,Paid,2019-11-07,15
PRJ-2019-088,10,2019-11-05,686300,6862000,686200.0,6175800.0,Paid,2019-12-14,15
PRJ-2019-088,11,2019-12-05,577300,7439300,743930.0,6695370.0,Approved,,15
PRJ-2019-088,12,2020-01-04,596900,8036200,803620.0,7232580.0,Paid,2020-02-08,15
PRJ-2019-088,13,2020-02-03,550500,8586700,858670.0,7728030.0,Approved,2020-03-02,14
PRJ-2019-088,14,2020-03-04,99000,8685700,868570.0,7817130.0,Pending,2020-04-09,13
PRJ-2019-088,15,2020-04-03,187400,8873100,887310.0,7985790.0,Pending,2020-05-09,13
PRJ-2019-088,16,2020-05-03,183400,9056500,905650.0,8150850.0,Pending,2020-06-01,13
PRJ-2019-089,2,2019-04-02,1314000,1314000,131400.0,1182600.0,Pending,2019-05-11,9
PRJ-2019-089,3,2019-05-02,1601300,2915300,291530.0,2623770.0,Paid,,12
PRJ-2019-089,4,2019-06-01,1203300,4118600,411860.0,3706740.0,Paid,2019-07-09,15
PRJ-2019-089,5,2019-07-01,942300,5060900,506090.0,4554810.0,Approved,,15
PRJ-2019-089,6,2019-07-31,926800,5987700,598770.0,5388930.0,Paid,2019-08-29,15
PRJ-2019-089,7,2019-08-30,959300,6947000,694700.0,6252300.0,Paid,,15
PRJ-2019-089,8,2019-09-29,899900,7846900,784690.0,7062210.0,Paid,2019-10-30,15
PRJ-2019-089,9,2019-10-29,956300,8803200,880320.0,7922880.0,Approved,2019-11-29,15
PRJ-2019-089,10,2019-11-28,925500,9728700,972870.0,8755830.0,Approved,2019-12-23,15
PRJ-2019-089,11,2019-12-28,847100,10575800,1057580.0,9518220.0,Approved,,15
PRJ-2019-089,12,2020-01-27,818600,11394400,1139440.0,10254960.0,Paid,2020-02-25,15
PRJ-2019-089,13,2020-02-26,826100,12220500,1222050.0,10998450.0,Paid,,13
PRJ-2019-089,14,2020-03-27,134200,12354700,1235470.0,11119230.0,Paid,2020-04-26,13
PRJ-2019-089,15,2020-04-26,261100,12615800,1261580.0,11354220.0,Pending,2020-05-21,13
PRJ-2019-089,16,2020-05-26,260200,12876000,1287600.0,11588400.0,Pending,2020-06-28,13
PRJ-2019-090,2,2019-05-08,450800,450800,45080.0,405720.0,Paid,2019-06-05,12
PRJ-2019-090,3,2019-06-07,491600,942400,94240.0,848160.0,Paid,2019-07-11,15
PRJ-2019-090,4,2019-07-07,339900,1282300,128230.0,1154070.0,Paid,2019-08-06,15
PRJ-2019-090,5,2019-08-06,319100,1601400,160140.0,1441260.0,Pending,2019-09-13,15
PRJ-2019-090,6,2019-09-05,320600,1922000,192200.0,1729800.0,Paid,2019-10-06,15
PRJ-2019-090,7,2019-10-05,321000,2243000,224300.0,2018700.0,Paid,2019-11-11,15
PRJ-2019-090,8,2019-11-04,322300,2565300,256530.0,2308770.0,Paid,2019-12-08,15
PRJ-2019-090,9,2019-12-04,286500,2851800,285180.0,2566620.0,Pending,2020-01-09,15
PRJ-2019-090,10,2020-01-03,278400,3130200,313020.0,2817180.0,Paid,2020-01-30,14
PRJ-2019-090,11,2020-02-02,30900,3161100,316110.0,2844990.0,Pending,2020-02-29,13
PRJ-2019-090,12,2020-03-03,89700,3250800,325080.0,2925720.0,Pending,2020-03-30,13
PRJ-2019-091,2,2019-04-27,4066000,4066000,406600.0,3659400.0,Paid,2019-06-06,9
PRJ-2019-091,3,2019-05-27,5109200,9175200,917520.0,8257680.0,Pending,2019-06-28,12
PRJ-2019-091,4,2019-06-26,3437200,12612400,1261240.0,11351160.0,Paid,2019-07-31,15
PRJ-2019-091,5,2019-07-26,3002200,15614600,1561460.0,14053140.0,Approved,2019-09-04,15
PRJ-2019-091,6,2019-08-25,2867600,18482200,1848220.0,16633980.0,Paid,,15
PRJ-2019-091,7,2019-09-24,3001500,21483700,2148370.0,19335330.0,Approved,2019-11-02,15
PRJ-2019-091,8,2019-10-24,2867400,24351100,2435110.0,21915990.0,Paid,2019-11-24,15
PRJ-2019-091,9,2019-11-23,2945300,27296400,2729640.0,24566760.0,Approved,2019-12-18,15
PRJ-2019-091,10,2019-12-23,2850100,30146500,3014650.0,27131850.0,Pending,2020-01-27,15
PRJ-2019-091,11,2020-01-22,2588900,32735400,3273540.0,29461860.0,Paid,,15
PRJ-2019-091,12,2020-02-21,2551100,35286500,3528650.0,31757850.0,Paid,2020-03-28,15
PRJ-2019-091,13,2020-03-22,737400,36023900,3602390.0,32421510.0,Pending,,13
PRJ-2019-091,14,2020-04-21,854300,36878200,3687820.0,33190380.0,Pending,2020-05-28,13
PRJ-2019-091,15,2020-05-21,827200,37705400,3770540.0,33934860.0,Pending,2020-06-21,13
PRJ-2019-092,2,2019-05-24,1472000,1472000,147200.0,1324800.0,Paid,2019-07-01,9
PRJ-2019-092,3,2019-06-23,1864500,3336500,333650.0,3002850.0,Paid,2019-08-02,12
PRJ-2019-092,4,2019-07-23,1272700,4609200,460920.0,4148280.0,Paid,2019-08-25,15
PRJ-2019-092,5,2019-08-22,1049700,5658900,565890.0,5093010.0,Paid,2019-09-23,15
PRJ-2019-092,6,2019-09-21,1056300,6715200,671520.0,6043680.0,Paid,2019-10-18,15
PRJ-2019-092,7,2019-10-21,1058100,7773300,777330.0,6995970.0,Paid,,15
PRJ-2019-092,8,2019-11-20,1052900,8826200,882620.0,7943580.0,Paid,2019-12-20,15
PRJ-2019-092,9,2019-12-20,1070000,9896200,989620.0,8906580.0,Pending,,15
PRJ-2019-092,10,2020-01-19,1007900,10904100,1090410.0,9813690.0,Approved,2020-02-14,15
PRJ-2019-092,11,2020-02-18,959400,11863500,1186350.0,10677150.0,Paid,2020-03-19,15
PRJ-2019-092,12,2020-03-19,949400,12812900,1281290.0,11531610.0,Paid,2020-04-17,15
PRJ-2019-092,13,2020-04-18,262100,13075000,1307500.0,11767500.0,Paid,2020-05-25,13
PRJ-2019-092,14,2020-05-18,303200,13378200,1337820.0,12040380.0,Pending,2020-06-22,13
PRJ-2019-092,15,2020-06-17,306800,13685000,1368500.0,12316500.0,Pending,2020-07-17,13
PRJ-2019-093,2,2019-03-27,1314400,1314400,131440.0,1182960.0,Approved,,12
PRJ-2019-093,3,2019-04-26,1467100,2781500,278150.0,2503350.0,Paid,2019-05-21,15
PRJ-2019-093,4,2019-05-26,961300,3742800,374280.0,3368520.0,Approved,,15
PRJ-2019-093,5,2019-06-25,923200,4666000,466600.0,4199400.0,Paid,2019-08-01,15
PRJ-2019-093,6,2019-07-25,926600,5592600,559260.0,5033340.0,Paid,2019-08-19,15
PRJ-2019-093,7,2019-08-24,897400,6490000,649000.0,5841000.0,Approved,2019-09-21,15
PRJ-2019-093,8,2019-09-23,941900,7431900,743190.0,6688710.0,Paid,2019-10-19,15
PRJ-2019-093,9,2019-10-23,837300,8269200,826920.0,7442280.0,Approved,2019-11-19,15
PRJ-2019-093,10,2019-11-22,813300,9082500,908250.0,8174250.0,Paid,2019-12-26,15
PRJ-2019-093,11,2019-12-22,805900,9888400,988840.0,8899560.0,Paid,,14
PRJ-2019-093,13,2020-02-20,176900,10065300,1006530.0,9058770.0,Pending,2020-03-30,13
PRJ-2019-094,2,2019-05-18,2518700,2518700,251870.0,2266830.0,Paid,2019-06-25,12
PRJ-2019-094,3,2019-06-17,3120700,5639400,563940.0,5075460.0,Pending,2019-07-16,15
PRJ-2019-094,4,2019-07-17,1992800,7632200,763220.0,6868980.0,Approved,2019-08-11,15
PRJ-2019-094,5,2019-08-16,1814200,9446400,944640.0,8501760.0,Paid,2019-09-23,15
PRJ-2019-094,6,2019-09-15,1869300,11315700,1131570.0,10184130.0,Pending,2019-10-24,15
PRJ-2019-094,7,2019-10-15,1881100,13196800,1319680.0,11877120.0,Approved,2019-11-09,15
PRJ-2019-094,8,2019-11-14,1816000,15012800,1501280.0,13511520.0,Paid,2019-12-14,15
PRJ-2019-094,9,2019-12-14,1810800,16823600,1682360.0,15141240.0,Paid,2020-01-17,15
PRJ-2019-094,10,2020-01-13,1628700,18452300,1845230.0,16607070.0,Paid,2020-02-13,15
PRJ-2019-094,11,2020-02-12,1603900,20056200,2005620.0,18050580.0,Pending,2020-03-15,14
PRJ-2019-094,12,2020-03-13,1614800,21671000,2167100.0,19503900.0,Pending,2020-04-12,14
PRJ-2019-094,14,2020-05-12,183500,21854500,2185450.0,19669050.0,Pending,2020-06-10,13
PRJ-2019-095,2,2019-05-26,638600,638600,63860.0,574740.0,Paid,2019-07-01,9
PRJ-2019-095,3,2019-06-25,722700,1361300,136130.0,1225170.0,Paid,2019-07-25,12
PRJ-2019-095,4,2019-07-25,830700,2192000,219200.0,1972800.0,Pending,2019-08-30,12
PRJ-2019-095,5,2019-08-24,790300,2982300,298230.0,2684070.0,Paid,2019-09-30,15
PRJ-2019-095,6,2019-09-23,501800,3484100,348410.0,3135690.0,Pending,,15
PRJ-2019-095,7,2019-10-23,463300,3947400,394740.0,3552660.0,Approved,2019-11-27,15
PRJ-2019-095,8,2019-11-22,470500,4417900,441790.0,3976110.0,Paid,2019-12-18,15
PRJ-2019-095,9,2019-12-22,481000,4898900,489890.0,4409010.0,Pending,2020-01-24,15
PRJ-2019-095,10,2020-01-21,480000,5378900,537890.0,4841010.0,Approved,2020-02-26,15
PRJ-2019-095,11,2020-02-20,469900,5848800,584880.0,5263920.0,Paid,,15
PRJ-2019-095,12,2020-03-21,474700,6323500,632350.0,5691150.0,Paid,2020-04-29,15
PRJ-2019-095,13,2020-04-20,484000,6807500,680750.0,6126750.0,Pending,2020-05-15,15
PRJ-2019-095,14,2020-05-20,476600,7284100,728410.0,6555690.0,Paid,2020-06-17,15
PRJ-2019-095,15,2020-06-19,471600,7755700,775570.0,6980130.0,Paid,2020-07-14,15
PRJ-2019-095,16,2020-07-19,478100,8233800,823380.0,7410420.0,Paid,2020-08-22,15
PRJ-2019-095,17,2020-08-18,458100,8691900,869190.0,7822710.0,Pending,,15
PRJ-2019-095,18,2020-09-17,411900,9103800,910380.0,8193420.0,Paid,2020-10-12,15
PRJ-2019-095,19,2020-10-17,425200,9529000,952900.0,8576100.0,Paid,2020-11-24,15
PRJ-2019-095,20,2020-11-16,420000,9949000,994900.0,8954100.0,Pending,2020-12-19,13
PRJ-2019-095,21,2020-12-16,432600,10381600,1038160.0,9343440.0,Pending,,13
