project_id,delivery_id,date,sov_line_id,material_category,item_description,quantity,unit,unit_cost,total_cost,po_number,vendor,received_by,condition_notes
PRJ-2018-040,DEL-040-6e1963,2018-09-14,PRJ-2018-040-SOV-09,Equipment,FCU 2-Pipe,795,L.F.,541.6,430568.94,PO-85586,Ferguson Supply,R. Williams,Good condition
PRJ-2018-040,DEL-040-9bf066,2018-09-16,PRJ-2018-040-SOV-08,equipment,RTU 15-Ton,3,EA,79428.04,238284.13,PO-59443,Carrier Enterprise,K. Thompson,Minor packaging damage - product OK
PRJ-2018-040,DEL-040-c5f4d3,2018-09-18,PRJ-2018-040-SOV-04,Ductwork,Duct Sealant,184,LF,640.73,117893.4,PO-22761,Ferguson Supply,J. Martinez,Good condition
PRJ-2018-040,DEL-040-8c71df,2018-10-01,PRJ-2018-040-SOV-05,Piping,"Black Steel Sch40 2""",932,LF,178.76,166608.79,PO-71103,Winsupply,K. Thompson,Partial shipment - backorder pending
PRJ-2018-040,DEL-040-7510ba,2018-10-03,PRJ-2018-040-SOV-09,Equipment,AHU Custom,2,EA,89148.02,178296.04,PO-42641,Carrier Enterprise,K. Thompson,Good condition
PRJ-2018-040,DEL-040-e2c997,2018-10-16,PRJ-2018-040-SOV-04,Ductwork,"Spiral Duct 24""",180,lin ft,356.81,64225.48,PO-15272,Johnstone Supply,R. Williams,Minor packaging damage - product OK
PRJ-2018-040,DEL-040-8cf09d,2018-10-26,PRJ-2018-040-SOV-06,Piping,"Black Steel Sch40 2""",611,Lin Ft,311.92,190582.77,PO-98929,RE Michel,R. Williams,Good condition
PRJ-2018-040,DEL-040-f611df,2018-10-29,PRJ-2018-040-SOV-10,Controls,"Control Valve 2""",43,EA,5.28,227.02,PO-95421,Winsupply,M. Chen,Good condition
PRJ-2018-040,DEL-040-e7e73e,2018-11-03,PRJ-2018-040-SOV-09,equip,FCU 2-Pipe,949,LF,626.82,594850.96,PO-81170,RE Michel,M. Chen,Good condition
PRJ-2018-040,DEL-040-b31aca,2018-11-07,PRJ-2018-040-SOV-05,Piping,Pipe Hangers Assorted,686,lf,77.13,52913.37,PO-88964,ACR Group,K. Thompson,Good condition
PRJ-2018-040,DEL-040-0de1e2,2018-11-10,PRJ-2018-040-SOV-12,INSULATION,Vapor Barrier Tape,19,ea,2408.36,45758.86,PO-50664,RE Michel,D. Patel,Good condition
PRJ-2018-040,DEL-040-35d73c,2018-11-16,PRJ-2018-040-SOV-12,Insulation,"Pipe Insulation 1"" Armaflex",892,LF,64.89,57879.14,PO-18651,ACR Group,J. Martinez,Minor packaging damage - product OK
PRJ-2018-040,DEL-040-8236fa,2018-11-29,PRJ-2018-040-SOV-05,Piping,"PVC Sch40 4""",17,EA,2814.14,47840.37,PO-12200,RE Michel,J. Martinez,Good condition
PRJ-2018-040,DEL-040-eea707,2018-12-01,PRJ-2018-040-SOV-07,Equipment,Boiler 2000MBH,4,PC,152859.48,611437.93,PO-41130,ACR Group,K. Thompson,Good condition
PRJ-2018-040,DEL-040-dd25c0,2018-12-11,PRJ-2018-040-SOV-06,Piping,Flux,25,EA,6635.13,165878.25,PO-32095,Johnstone Supply,K. Thompson,Minor packaging damage - product OK
PRJ-2018-040,DEL-040-d9940d,2018-12-17,PRJ-2018-040-SOV-10,Controls,BACnet Gateway,48,EA,234.06,11235.12,PO-82748,Ferguson Supply,R. Williams,Good condition
PRJ-2018-040,DEL-040-040ca8,2018-12-23,PRJ-2018-040-SOV-08,Equipment,"VAV Box 12""",22,EA,17995.71,395905.55,PO-71047,Johnstone Supply,D. Patel,Good condition
PRJ-2018-040,DEL-040-48ca6c,2018-12-25,PRJ-2018-040-SOV-11,controls,"Control Valve 2""",32,Each,217.83,6970.69,PO-49338,Johnstone Supply,K. Thompson,Partial shipment - backorder pending
PRJ-2018-040,DEL-040-f1be4c,2018-12-31,PRJ-2018-040-SOV-11,Controls,"Control Valve 2""",29,EA,1483.93,43034.04,PO-76043,Johnstone Supply,K. Thompson,Good condition
PRJ-2018-040,DEL-040-8999bf,2019-01-08,PRJ-2018-040-SOV-06,Piping,"Copper Type L 1.5""",326,LF,61.62,20088.14,PO-47826,Ferguson Supply,R. Williams,Good condition
PRJ-2018-040,DEL-040-d90046,2019-01-12,PRJ-2018-040-SOV-07,Equipment,FCU 4-Pipe,273,LF,2038.03,556382.11,PO-88096,ACR Group,J. Martinez,Good condition
PRJ-2018-040,DEL-040-1fccc9,2019-01-18,PRJ-2018-040-SOV-12,Insulation,Insulation Adhesive,32,EA,2134.3,68297.46,PO-96792,ACR Group,K. Thompson,Good condition
PRJ-2018-040,DEL-040-dd11f0,2019-01-19,PRJ-2018-040-SOV-05,pipe,Flux,21,EA,668.28,14033.82,PO-52421,Winsupply,D. Patel,Good condition
PRJ-2018-040,DEL-040-09b508,2019-02-09,PRJ-2018-040-SOV-09,Equipment,AHU Custom,1,EA,227524.93,227524.93,PO-54071,RE Michel,K. Thompson,Minor packaging damage - product OK
PRJ-2018-040,DEL-040-52eca4,2019-03-03,PRJ-2018-040-SOV-10,Controls,Pressure Sensor,92,EA,1849.28,170133.35,PO-66521,Ferguson Supply,K. Thompson,Minor packaging damage - product OK
PRJ-2018-040,DEL-040-072a2b,2019-03-10,PRJ-2018-040-SOV-05,pipe,Brazing Alloy,7,EA,19571.69,137001.84,PO-53959,RE Michel,K. Thompson,Good condition
PRJ-2018-040,DEL-040-eeb52b,2019-03-15,PRJ-2018-040-SOV-05,Piping,"Black Steel Sch40 4""",799,LF,9.06,7241.25,PO-75471,Johnstone Supply,R. Williams,Minor packaging damage - product OK
PRJ-2018-040,DEL-040-ee3139,2019-03-18,PRJ-2018-040-SOV-10,Controls,Pressure Sensor,43,EA,1204.78,51805.75,PO-12709,Ferguson Supply,R. Williams,Good condition
PRJ-2018-040,DEL-040-202b26,2019-03-23,PRJ-2018-040-SOV-05,pipe,Pipe Hangers Assorted,592,LF,180.93,107113.02,PO-10123,Carrier Enterprise,J. Martinez,Good condition
PRJ-2018-040,DEL-040-9188a2,2019-03-23,PRJ-2018-040-SOV-10,Controls,Temp Sensor,74,EA,322.74,23882.82,PO-28658,Winsupply,D. Patel,Minor packaging damage - product OK
PRJ-2018-040,DEL-040-fb632d,2019-03-29,PRJ-2018-040-SOV-10,Controls,Damper Motor,10,EA,16308.71,163087.08,PO-77455,RE Michel,D. Patel,Good condition
PRJ-2018-040,DEL-040-535633,2019-03-30,PRJ-2018-040-SOV-11,Controls,Touchscreen Interface,32,EA,1139.19,36454.21,PO-16206,Ferguson Supply,M. Chen,Good condition
PRJ-2018-040,DEL-040-92ce9a,2019-04-23,PRJ-2018-040-SOV-12,Insulation,"Pipe Insulation 2"" Armaflex",897,LF,19.84,17793.68,PO-65192,ACR Group,D. Patel,Minor packaging damage - product OK
PRJ-2018-040,DEL-040-59954a,2019-04-24,PRJ-2018-040-SOV-12,Insulation,"Pipe Insulation 1"" Armaflex",742,LF,83.21,61742.07,PO-46375,Winsupply,D. Patel,Partial shipment - backorder pending
PRJ-2018-040,DEL-040-96d91e,2019-04-28,PRJ-2018-040-SOV-11,Controls,DDC Controller,55,EA,247.45,13609.9,PO-60504,Ferguson Supply,K. Thompson,Good condition
PRJ-2018-040,DEL-040-b4197a,2019-05-06,PRJ-2018-040-SOV-11,Controls,Temp Sensor,48,EA,1212.87,58217.52,PO-93536,RE Michel,J. Martinez,Minor packaging damage - product OK
PRJ-2018-040,DEL-040-007c32,2019-05-11,PRJ-2018-040-SOV-10,Controls,Touchscreen Interface,41,EA,2466.98,101146.08,PO-50618,Ferguson Supply,D. Patel,Good condition
PRJ-2018-040,DEL-040-89a56b,2019-05-15,PRJ-2018-040-SOV-12,INSULATION,Vapor Barrier Tape,42,EA,252.23,10593.6,PO-80646,RE Michel,J. Martinez,Good condition
PRJ-2018-040,DEL-040-7a8d7f,2019-06-04,PRJ-2018-040-SOV-11,Controls,Pressure Sensor,69,PC,427.97,29529.84,PO-38300,Winsupply,J. Martinez,Good condition
PRJ-2018-040,DEL-040-b7a228,2019-07-07,PRJ-2018-040-SOV-11,Controls,VAV Controller,5,EA,16049.06,80245.29,PO-15634,Ferguson Supply,M. Chen,Minor packaging damage - product OK
PRJ-2018-041,DEL-041-6f91ad,2018-02-13,PRJ-2018-041-SOV-04,Ductwork,Galvanized Sheet Metal 20ga,21,SHEET,7911.72,166146.1,PO-29550,ACR Group,M. Chen,Good condition
PRJ-2018-041,DEL-041-425c05,2018-02-16,PRJ-2018-041-SOV-03,Ductwork,"Spiral Duct 16""",124,LF,2987.92,370501.84,PO-30754,Ferguson Supply,J. Martinez,Good condition
PRJ-2018-041,DEL-041-f2c88e,2018-02-25,PRJ-2018-041-SOV-03,ductwork,Galvanized Sheet Metal 20ga,99,SHEET,197.4,19543.06,PO-76865,Ferguson Supply,R. Williams,Good condition
PRJ-2018-041,DEL-041-69420d,2018-03-11,PRJ-2018-041-SOV-07,Equipment,RTU 25-Ton,3,EA,59220.42,177661.25,PO-68417,Winsupply,K. Thompson,Good condition
PRJ-2018-041,DEL-041-32faad,2018-03-12,PRJ-2018-041-SOV-04,Ductwork,"Spiral Duct 12""",76,LF,11258.36,855635.68,PO-89725,Ferguson Supply,M. Chen,Good condition
PRJ-2018-041,DEL-041-f3c314,2018-03-19,PRJ-2018-041-SOV-08,Equipment,"VAV Box 16""",10,EA,48487.88,484878.81,PO-84745,Ferguson Supply,M. Chen,Good condition
PRJ-2018-041,DEL-041-e65187,2018-03-25,PRJ-2018-041-SOV-08,Equipment,AHU Custom,2,EA,187982.88,375965.76,PO-29131,RE Michel,J. Martinez,Good condition
PRJ-2018-041,DEL-041-46209e,2018-03-28,PRJ-2018-041-SOV-04,Ductwork,"Flex Duct 10""",338,LF,286.1,96701.01,PO-18499,Johnstone Supply,R. Williams,Partial shipment - backorder pending
PRJ-2018-041,DEL-041-dbf3f6,2018-03-28,PRJ-2018-041-SOV-04,Ductwork,"Flex Duct 12""",297,LF,1390.9,413098.31,PO-34381,Johnstone Supply,R. Williams,Minor packaging damage - product OK
PRJ-2018-041,DEL-041-536627,2018-03-29,PRJ-2018-041-SOV-06,Piping,Brazing Alloy,43,EA,481.12,20688.14,PO-53164,Winsupply,J. Martinez,Minor packaging damage - product OK
PRJ-2018-041,DEL-041-b0d11e,2018-04-04,PRJ-2018-041-SOV-06,Piping,Refrigerant R-410A,6,E.A.,29271.96,175631.79,PO-94368,Winsupply,D. Patel,Good condition
PRJ-2018-041,DEL-041-4c6742,2018-04-08,PRJ-2018-041-SOV-05,Pipe,"Copper Type L 1.5""",664,LF,68.86,45724.97,PO-11217,RE Michel,M. Chen,Minor packaging damage - product OK
PRJ-2018-041,DEL-041-c0abc4,2018-04-20,PRJ-2018-041-SOV-04,ductwork,"Flex Duct 10""",481,LF,27.43,13193.41,PO-10299,Ferguson Supply,D. Patel,Minor packaging damage - product OK
PRJ-2018-041,DEL-041-b4d309,2018-04-24,PRJ-2018-041-SOV-04,Ductwork,"Flex Duct 10""",136,LF,3.4,462.86,PO-47109,Johnstone Supply,J. Martinez,Good condition
PRJ-2018-041,DEL-041-0d197f,2018-04-27,PRJ-2018-041-SOV-09,Equipment,FCU 2-Pipe,168,LF,6110.43,1026551.89,PO-37326,Ferguson Supply,M. Chen,Minor packaging damage - product OK
PRJ-2018-041,DEL-041-01677d,2018-04-29,PRJ-2018-041-SOV-03,Ductwork,"Spiral Duct 16""",182,lf,2416.67,439833.29,PO-49484,ACR Group,J. Martinez,Good condition
PRJ-2018-041,DEL-041-b58364,2018-05-01,PRJ-2018-041-SOV-06,Piping,Flux,27,EA,2984.77,80588.79,PO-95381,ACR Group,J. Martinez,Good condition
PRJ-2018-041,DEL-041-65c624,2018-05-09,PRJ-2018-041-SOV-08,Equipment,RTU 15-Ton,1,ea,875889.55,875889.55,PO-43752,Winsupply,R. Williams,Minor packaging damage - product OK
PRJ-2018-041,DEL-041-c9bf48,2018-05-17,PRJ-2018-041-SOV-03,Duct Work,"Flex Duct 10""",465,LF,405.86,188726.92,PO-72456,Ferguson Supply,K. Thompson,Good condition
PRJ-2018-041,DEL-041-667092,2018-06-01,PRJ-2018-041-SOV-03,DUCTWORK,"Flex Duct 10""",261,LF,1165.31,304145.6,PO-48412,Ferguson Supply,K. Thompson,Good condition
PRJ-2018-041,DEL-041-3f2129,2018-06-04,PRJ-2018-041-SOV-03,Ductwork,"Spiral Duct 24""",123,LF,1787.26,219832.53,PO-85451,Carrier Enterprise,M. Chen,Good condition
PRJ-2018-041,DEL-041-247dbc,2018-06-05,PRJ-2018-041-SOV-04,Ductwork,Duct Sealant,166,LF,178.69,29662.93,PO-34774,Johnstone Supply,K. Thompson,Good condition
PRJ-2018-041,DEL-041-0db795,2018-06-09,PRJ-2018-041-SOV-04,Duct Work,Duct Sealant,156,LF,1759.2,274434.94,PO-71786,Ferguson Supply,J. Martinez,Good condition
PRJ-2018-041,DEL-041-81795e,2018-06-10,PRJ-2018-041-SOV-06,Piping,Refrigerant R-410A,36,EA,5436.76,195723.52,PO-87848,ACR Group,M. Chen,Good condition
PRJ-2018-041,DEL-041-765751,2018-06-14,PRJ-2018-041-SOV-09,Equipment,FCU 2-Pipe,540,L.F.,677.5,365850.94,PO-28328,Johnstone Supply,R. Williams,Good condition
PRJ-2018-041,DEL-041-3d1583,2018-06-15,PRJ-2018-041-SOV-12,Insulation,Insulation Adhesive,32,EA,2236.99,71583.74,PO-77974,Winsupply,R. Williams,Good condition
PRJ-2018-041,DEL-041-9be9da,2018-06-20,PRJ-2018-041-SOV-09,Equip.,AHU Custom,3,ea,204689.91,614069.74,PO-10603,Winsupply,D. Patel,Partial shipment - backorder pending
PRJ-2018-041,DEL-041-3361af,2018-07-02,PRJ-2018-041-SOV-07,Equipment,FCU 4-Pipe,741,LF,2383.23,1765974.64,PO-58796,Ferguson Supply,J. Martinez,Good condition
PRJ-2018-041,DEL-041-bb85ec,2018-07-08,PRJ-2018-041-SOV-07,Equipment,"VAV Box 12""",12,EA,10841.36,130096.32,PO-99527,Winsupply,J. Martinez,Minor packaging damage - product OK
PRJ-2018-041,DEL-041-a87961,2018-07-09,PRJ-2018-041-SOV-07,Equipment,"VAV Box 16""",34,EA,19566.87,665273.61,PO-85193,ACR Group,K. Thompson,Minor packaging damage - product OK
PRJ-2018-041,DEL-041-cf70bc,2018-07-09,PRJ-2018-041-SOV-11,Control,VAV Controller,23,EA,1533.48,35269.95,PO-30134,Johnstone Supply,M. Chen,Good condition
PRJ-2018-041,DEL-041-7649cc,2018-07-13,PRJ-2018-041-SOV-12,Insulation,"Pipe Insulation 2"" Armaflex",904,L.F.,86.31,78020.91,PO-67449,Ferguson Supply,M. Chen,Good condition
PRJ-2018-041,DEL-041-73b90f,2018-07-14,PRJ-2018-041-SOV-06,Piping,"Copper Type L 1.5""",938,LF,176.95,165982.73,PO-53174,RE Michel,R. Williams,Partial shipment - backorder pending
PRJ-2018-041,DEL-041-0c60c5,2018-07-16,PRJ-2018-041-SOV-08,EQUIPMENT,"VAV Box 12""",20,EA,14982.0,299640.03,PO-18736,ACR Group,K. Thompson,Minor packaging damage - product OK
PRJ-2018-041,DEL-041-13920b,2018-07-22,PRJ-2018-041-SOV-10,Controls,"Control Valve 2""",7,EA,22084.89,154594.22,PO-55398,Carrier Enterprise,R. Williams,Good condition
PRJ-2018-041,DEL-041-f429d7,2018-07-24,PRJ-2018-041-SOV-06,Piping,Pipe Hangers Assorted,989,LF,52.64,52058.62,PO-68721,Ferguson Supply,R. Williams,Good condition
PRJ-2018-041,DEL-041-a178e0,2018-07-28,PRJ-2018-041-SOV-05,PIPING,"Copper Type L 2""",554,LF,796.22,441106.21,PO-64743,Winsupply,J. Martinez,Good condition
PRJ-2018-041,DEL-041-b9c139,2018-08-02,PRJ-2018-041-SOV-06,Piping,Pipe Hangers Assorted,365,LF,32.39,11822.93,PO-77195,Johnstone Supply,M. Chen,Good condition
PRJ-2018-041,DEL-041-c8a129,2018-08-13,PRJ-2018-041-SOV-08,Equipment,"VAV Box 16""",12,EA,58210.15,698521.85,PO-69422,ACR Group,R. Williams,Partial shipment - backorder pending
PRJ-2018-041,DEL-041-1dbe4b,2018-08-21,PRJ-2018-041-SOV-08,Equipment,Boiler 2000MBH,2,EA,179882.27,359764.53,PO-33048,Johnstone Supply,J. Martinez,Good condition
PRJ-2018-041,DEL-041-f0a76c,2018-08-21,PRJ-2018-041-SOV-10,Control,DDC Controller,27,EA,11647.53,314483.36,PO-27192,Carrier Enterprise,M. Chen,Good condition
PRJ-2018-041,DEL-041-19cac9,2018-08-27,PRJ-2018-041-SOV-11,Controls/BAS,Temp Sensor,87,EA,766.76,66708.12,PO-99633,Ferguson Supply,K. Thompson,Good condition
PRJ-2018-041,DEL-041-cf2d44,2018-08-29,PRJ-2018-041-SOV-08,equip,FCU 4-Pipe,487,LF,160.22,78025.43,PO-78485,Ferguson Supply,J. Martinez,Good condition
PRJ-2018-041,DEL-041-908aed,2018-09-02,PRJ-2018-041-SOV-09,equip,RTU 25-Ton,3,EA,328322.37,984967.1,PO-72038,Johnstone Supply,R. Williams,Partial shipment - backorder pending
PRJ-2018-041,DEL-041-d2536d,2018-09-06,PRJ-2018-041-SOV-05,Piping,"Black Steel Sch40 4""",722,Lin Ft,519.98,375427.64,PO-52432,ACR Group,M. Chen,Good condition
PRJ-2018-041,DEL-041-c8840b,2018-09-17,PRJ-2018-041-SOV-08,Equipment,Split System 3-Ton,31,EA,22901.63,709950.54,PO-83845,RE Michel,M. Chen,Minor packaging damage - product OK
PRJ-2018-041,DEL-041-767d9b,2018-09-18,PRJ-2018-041-SOV-11,Controls,"Control Valve 2""",20,EA,1780.8,35615.9,PO-65643,Ferguson Supply,R. Williams,Good condition
PRJ-2018-041,DEL-041-de2cd4,2018-09-21,PRJ-2018-041-SOV-07,Equipment,"VAV Box 16""",23,EA,69488.37,1598232.41,PO-59025,Carrier Enterprise,D. Patel,Good condition
PRJ-2018-041,DEL-041-9eefe1,2018-09-21,PRJ-2018-041-SOV-11,Controls,BACnet Gateway,50,EA,1310.68,65533.83,PO-65610,Winsupply,M. Chen,Good condition
PRJ-2018-041,DEL-041-22fdb8,2018-09-29,PRJ-2018-041-SOV-12,Insulation,Fiberglass Duct Liner R-6,437,LF,58.69,25645.48,PO-67132,Carrier Enterprise,M. Chen,Minor packaging damage - product OK
PRJ-2018-041,DEL-041-fff994,2018-10-12,PRJ-2018-041-SOV-11,Controls,VAV Controller,33,EA,666.15,21983.02,PO-68225,ACR Group,J. Martinez,Partial shipment - backorder pending
PRJ-2018-041,DEL-041-2b6ab8,2018-10-19,PRJ-2018-041-SOV-11,Controls,Touchscreen Interface,5,EA,3823.14,19115.69,PO-75720,RE Michel,R. Williams,Good condition
PRJ-2018-041,DEL-041-951216,2018-10-21,PRJ-2018-041-SOV-12,Insulation,Vapor Barrier Tape,16,EA,3650.95,58415.25,PO-66952,ACR Group,R. Williams,Good condition
PRJ-2018-041,DEL-041-fd45ae,2018-10-23,PRJ-2018-041-SOV-12,Insulation,"Pipe Insulation 1"" Armaflex",476,LF,173.52,82597.57,PO-72046,Johnstone Supply,K. Thompson,Partial shipment - backorder pending
PRJ-2018-041,DEL-041-913402,2018-10-25,PRJ-2018-041-SOV-12,INSULATION,Vapor Barrier Tape,14,EA,7096.96,99357.5,PO-93987,Carrier Enterprise,D. Patel,Partial shipment - backorder pending
PRJ-2018-041,DEL-041-c1020f,2018-10-27,PRJ-2018-041-SOV-12,Insulation,"Pipe Insulation 2"" Armaflex",201,LF,799.72,160744.4,PO-85209,Ferguson Supply,M. Chen,Good condition
PRJ-2018-041,DEL-041-7b861d,2018-11-01,PRJ-2018-041-SOV-11,Controls,BACnet Gateway,47,EA,1298.25,61017.81,PO-15067,ACR Group,J. Martinez,Good condition
PRJ-2018-041,DEL-041-c5b8ed,2018-11-15,PRJ-2018-041-SOV-10,Controls,Touchscreen Interface,34,EA,28242.5,960245.15,PO-92355,RE Michel,K. Thompson,Partial shipment - backorder pending
PRJ-2018-041,DEL-041-2dbd2e,2018-11-16,PRJ-2018-041-SOV-11,Controls,"Control Valve 2""",34,EA,2132.88,72517.97,PO-24937,Ferguson Supply,K. Thompson,Good condition
PRJ-2018-042,DEL-042-cfb5a2,2018-03-12,PRJ-2018-042-SOV-04,Duct Work,"Spiral Duct 24""",479,LF,151.11,72382.21,PO-15726,RE Michel,R. Williams,Good condition
PRJ-2018-042,DEL-042-016f14,2018-03-26,PRJ-2018-042-SOV-04,DUCTWORK,"Flex Duct 10""",360,LF,186.26,67053.34,PO-98066,RE Michel,R. Williams,Good condition
PRJ-2018-042,DEL-042-a577b2,2018-04-12,PRJ-2018-042-SOV-03,DUCTWORK,Hanging Hardware,28,E.A.,8146.84,228111.61,PO-89692,ACR Group,J. Martinez,Minor packaging damage - product OK
PRJ-2018-042,DEL-042-a3f45d,2018-04-12,PRJ-2018-042-SOV-04,ductwork,"Spiral Duct 16""",319,LF,86.48,27586.14,PO-83307,RE Michel,D. Patel,Good condition
PRJ-2018-042,DEL-042-d9e751,2018-04-18,PRJ-2018-042-SOV-05,Piping,Brazing Alloy,27,EA,4015.65,108422.51,PO-84238,Johnstone Supply,D. Patel,Good condition
PRJ-2018-042,DEL-042-1e435f,2018-04-21,PRJ-2018-042-SOV-07,EQUIPMENT,FCU 2-Pipe,837,LF,104.22,87229.86,PO-59252,Ferguson Supply,R. Williams,Good condition
PRJ-2018-042,DEL-042-04477c,2018-04-25,PRJ-2018-042-SOV-07,Equipment,RTU 15-Ton,3,each,521816.45,1565449.34,PO-95706,Winsupply,D. Patel,Good condition
PRJ-2018-042,DEL-042-05fd48,2018-04-30,PRJ-2018-042-SOV-04,Ductwork,Hanging Hardware,19,EA,3682.42,69966.06,PO-55198,ACR Group,M. Chen,Good condition
PRJ-2018-042,DEL-042-172944,2018-05-09,PRJ-2018-042-SOV-09,Equipment,AHU Custom,2,EA,57176.01,114352.02,PO-94453,Johnstone Supply,D. Patel,Good condition
PRJ-2018-042,DEL-042-b73b31,2018-05-15,PRJ-2018-042-SOV-09,equip,RTU 25-Ton,1,EA,171818.75,171818.75,PO-74134,Johnstone Supply,K. Thompson,Partial shipment - backorder pending
PRJ-2018-042,DEL-042-65cd65,2018-06-02,PRJ-2018-042-SOV-03,DUCTWORK,"Flex Duct 10""",342,LF,417.3,142717.69,PO-21036,Winsupply,K. Thompson,Good condition
PRJ-2018-042,DEL-042-05beea,2018-06-03,PRJ-2018-042-SOV-04,Ductwork,"Flex Duct 8""",339,LF,227.94,77272.15,PO-58889,RE Michel,K. Thompson,Good condition
PRJ-2018-042,DEL-042-3cca1f,2018-06-05,PRJ-2018-042-SOV-09,EQUIPMENT,FCU 4-Pipe,414,LF,385.87,159750.48,PO-84154,Carrier Enterprise,R. Williams,Good condition
PRJ-2018-042,DEL-042-5af898,2018-06-09,PRJ-2018-042-SOV-09,Equip.,RTU 25-Ton,2,EA,97846.1,195692.21,PO-12924,Johnstone Supply,J. Martinez,Good condition
PRJ-2018-042,DEL-042-458e6b,2018-06-15,PRJ-2018-042-SOV-09,EQUIPMENT,FCU 4-Pipe,818,LF,99.34,81256.04,PO-27576,RE Michel,R. Williams,Good condition
PRJ-2018-042,DEL-042-c221ec,2018-06-17,PRJ-2018-042-SOV-08,equipment,FCU 4-Pipe,346,LF,281.54,97414.3,PO-91370,Carrier Enterprise,R. Williams,Good condition
PRJ-2018-042,DEL-042-c43a84,2018-06-18,PRJ-2018-042-SOV-04,Ductwork,Galvanized Sheet Metal 20ga,60,SHEET,2273.76,136425.32,PO-68039,Johnstone Supply,D. Patel,Good condition
PRJ-2018-042,DEL-042-5c12a2,2018-06-28,PRJ-2018-042-SOV-09,Equip.,AHU Custom,4,ea,19161.14,76644.58,PO-65512,Johnstone Supply,R. Williams,Minor packaging damage - product OK
PRJ-2018-042,DEL-042-50486b,2018-06-29,PRJ-2018-042-SOV-03,Duct Work,"Spiral Duct 24""",375,LF,640.6,240223.4,PO-11322,ACR Group,M. Chen,Good condition
PRJ-2018-042,DEL-042-cc50ab,2018-07-16,PRJ-2018-042-SOV-08,Equipment,"VAV Box 16""",19,EA,23420.36,444986.75,PO-33909,Ferguson Supply,R. Williams,Minor packaging damage - product OK
PRJ-2018-042,DEL-042-e65f16,2018-07-17,PRJ-2018-042-SOV-12,Insulation,Vapor Barrier Tape,26,ea,977.36,25411.26,PO-62571,Carrier Enterprise,R. Williams,Good condition
PRJ-2018-042,DEL-042-6d36e7,2018-07-22,PRJ-2018-042-SOV-05,Piping,"Black Steel Sch40 4""",392,LF,107.55,42161.47,PO-94629,Johnstone Supply,R. Williams,Partial shipment - backorder pending
PRJ-2018-042,DEL-042-458c1d,2018-07-23,PRJ-2018-042-SOV-08,equip,"VAV Box 16""",31,ea,3461.05,107292.5,PO-36126,Carrier Enterprise,R. Williams,Good condition
PRJ-2018-042,DEL-042-d870f5,2018-07-26,PRJ-2018-042-SOV-10,Controls,Temp Sensor,96,ea,1888.4,181286.76,PO-50750,RE Michel,K. Thompson,Partial shipment - backorder pending
PRJ-2018-042,DEL-042-edc488,2018-07-30,PRJ-2018-042-SOV-07,Equipment,RTU 25-Ton,2,ea,131639.75,263279.49,PO-14186,RE Michel,M. Chen,Minor packaging damage - product OK
PRJ-2018-042,DEL-042-41ffdb,2018-08-21,PRJ-2018-042-SOV-05,Piping,Flux,6,EA,6193.96,37163.78,PO-72784,Carrier Enterprise,R. Williams,Good condition
PRJ-2018-042,DEL-042-b51727,2018-08-21,PRJ-2018-042-SOV-05,Piping,"Copper Type L 2""",857,LF,65.5,56131.65,PO-14553,ACR Group,J. Martinez,Good condition
PRJ-2018-042,DEL-042-ae56e1,2018-08-30,PRJ-2018-042-SOV-11,Controls,Pressure Sensor,22,EA,2302.19,50648.23,PO-20766,RE Michel,D. Patel,Good condition
PRJ-2018-042,DEL-042-8ed041,2018-09-12,PRJ-2018-042-SOV-08,Equipment,"VAV Box 16""",20,EA,12901.86,258037.29,PO-43775,Johnstone Supply,R. Williams,Good condition
PRJ-2018-042,DEL-042-0a9731,2018-09-18,PRJ-2018-042-SOV-11,Controls,Damper Motor,40,EA,876.67,35066.77,PO-67266,Winsupply,R. Williams,Good condition
PRJ-2018-042,DEL-042-3dfd0e,2018-09-21,PRJ-2018-042-SOV-12,Insulation,Vapor Barrier Tape,17,ea,2308.07,39237.19,PO-64310,Johnstone Supply,K. Thompson,Good condition
PRJ-2018-042,DEL-042-479103,2018-09-28,PRJ-2018-042-SOV-06,Piping,"Copper Type L 1""",249,LF,562.99,140183.56,PO-20617,Winsupply,R. Williams,Good condition
PRJ-2018-042,DEL-042-90d284,2018-10-02,PRJ-2018-042-SOV-05,Piping,Flux,23,EA,5524.59,127065.59,PO-55953,Johnstone Supply,D. Patel,Good condition
PRJ-2018-042,DEL-042-84cad0,2018-10-08,PRJ-2018-042-SOV-10,Controls,"Control Valve 2""",16,EA,5082.59,81321.39,PO-56449,Carrier Enterprise,M. Chen,Good condition
PRJ-2018-042,DEL-042-03f2ed,2018-10-13,PRJ-2018-042-SOV-06,Piping,"Copper Type L 1""",519,lin ft,327.54,169991.2,PO-10043,Johnstone Supply,M. Chen,Partial shipment - backorder pending
PRJ-2018-042,DEL-042-8b38ba,2018-10-14,PRJ-2018-042-SOV-05,pipe,Flux,13,EA,4390.33,57074.31,PO-73644,Carrier Enterprise,R. Williams,Good condition
PRJ-2018-042,DEL-042-5b3a30,2018-10-24,PRJ-2018-042-SOV-12,Insulation,Fiberglass Duct Wrap R-8,117,lf,636.24,74440.31,PO-35636,RE Michel,J. Martinez,Good condition
